ko,figure,gender_real
아저씨의 주문은 취소될 예정입니다.,아저씨,1
우리의 컨설팅은 아저씨의 회사가 성공적인 회의를 수행하는 데 반드시 도움이 될 것입니다.,아저씨,1
아저씨와 이번에 협력이 진행할 수 없어 아쉬운 마음이 큽니다.,아저씨,1
아저씨의 특정 제품에 대해 문의하고 싶습니다.,아저씨,1
"아저씨의 사업은 얼마나 오래 되었으며, 네트워킹 사이트에서 소셜 미디어 활동을 하고 계십니까?",아저씨,1
아저씨의 제품은 몇 가지의 디자인을 제공하시나요?,아저씨,1
아저씨에 대해 조금 더 말씀해 주시겠어요?,아저씨,1
그러나 수수료가 부과되기 전 아저씨가 개인결제창을 통해 빠른 지불을 할 것을 권고드립니다.,아저씨,1
아저씨의 품질보장기간이 얼마나 되는지 궁금합니다.,아저씨,1
회의에 아저씨의 팀을 초대하고 싶습니다.,아저씨,1
아저씨께서 주신 공기주입 펌프를 빨리 받아보시길 요청하는 메일을 잘 받아 보았습니다.,아저씨,1
지난 메일에 아저씨의 입금을 확인한 후 주문 배송 준비가 완료되었다고 알려드렸습니다.,아저씨,1
"안녕하세요, 저는 BBB Korean의 AAA이며 어제 아저씨의 이메일에 대한 답변입니다.",아저씨,1
인터넷 커뮤니티 사이트에서 아저씨의 브랜드가 매우 인기가 좋더군요.,아저씨,1
그래서 저희는 2월 8일에 아저씨께 최신 카달로그를 요청하는 메일을 보냈습니다.,아저씨,1
친애하는 AAA 선생님 아저씨께 감사의 말씀 전해 드리고자 합니다.,아저씨,1
그런 식으로 회사는 아저씨가 가지고 있는 것보다 50% 낮은 요율만 청구할 것입니다.,아저씨,1
아저씨와 이에 대해 더 이야기 나눠보고 싶습니다.,아저씨,1
유감스럽게도 아저씨의 웹사이트에서 삽화 카탈로그를 찾을 수 없었습니다.,아저씨,1
이것이 오늘 아저씨에게 메일을 보내는 주된 이유입니다.,아저씨,1
확인 결과 아저씨의 패키지가 여전히 당사 창고 및 아저씨의 국가에 있음을 보여줍니다.,아저씨,1
올 한해를 돌아보면 아저씨에게 감사한 것이 많았습니다.,아저씨,1
여러 명의 추천을 통해 아저씨의 브랜드를 알게 되었습니다.,아저씨,1
국제 학술회에 아저씨를 초청하기 위해 메일을 보냅니다.,아저씨,1
저희 회사를 살펴보실 수 있도록 아저씨를 초대하기 위해 메일 드립니다.,아저씨,1
하지만 유감스럽게도 저희는 아직 아저씨의 운송 통지를 받은 것이 없습니다.,아저씨,1
아저씨의 노력에 미리 감사의 말씀을 드립니다.,아저씨,1
아저씨께 저희의 코털 제거기 제품을 제공해 드리게 되어 매우 설렙니다.,아저씨,1
현재 아저씨께서 주문하신 상품의 재고가 없습니다.,아저씨,1
그러나 아저씨께서 제시하신 금액은 거절해야 할 것 같습니다.,아저씨,1
여러 명의 추천을 통해 아저씨의 브랜드를 알게 되었습니다.,아저씨,1
"다만, 아저씨의 환불 요청은 거절해야 할 것 같습니다.",아저씨,1
아저씨의 요청에 따라 제공된 치수로 화물을 포장했습니다.,아저씨,1
이번에 아저씨께서 참석해 주신 기회를 타 저희는 그것을 갱신하였습니다.,아저씨,1
아저씨의 회사에서 생산된 모니터가 저희가 찾고 있던 제품과 매우 유사한 관계로 관심을 갖게 되었습니다.,아저씨,1
아저씨께서 지난 메일에서 언급하셨던 것과 같이 상품들을 받아 보셨을 때 왜인지 모르겠지만 절연유리의 공식 상업 송장이 사라졌었습니다.,아저씨,1
"아저씨의 도움에 미리 감사드리는 바이며, 꼭 귀사의 마이크를 구매하고 싶습니다.",아저씨,1
아저씨의 제품은 판매만 하시는지 렌탈도 하시는지 궁금합니다.,아저씨,1
"아저씨를 알게 된 것은, 저에게 정말 큰 행운이었습니다.",아저씨,1
아저씨 측의 이런 불합리한 행동에 대해 매우 실망했습니다,아저씨,1
따라서 단가를 인하해 달라고 하는 아저씨의 요청은 받아들일 수 없을 것 같습니다.,아저씨,1
아저씨의 채널을 팔로우한 지 벌써 3년이 되었습니다.,아저씨,1
"저희 제품의 좋은 품질과 합리적인 가격을 고려했을 때, 아저씨께서 분명히 저희 제품에 대해 매우 만족했을 것이라고 생각합니다.",아저씨,1
인터넷 커뮤니티 사이트에서 아저씨의 브랜드가 매우 인기가 좋더군요.,아저씨,1
"아저씨는 천재지변, 질병 등으로 불가피한 경우에는 조사의 연기를 신청할 수 있다.",아저씨,1
본 연구에서 정치 성향은 인식 설문 문항에서 '아저씨는 자신이 정치적으로 어느 정도 진보적 또는 보수적이라고 생각하십니까?'라는 질문에 대한 응답을 사용하였다.,아저씨,1
본 연구에서 정치 성향은 인식 설문 문항에서 '아저씨는 자신이 정치적으로 어느 정도 진보적 또는 보수적이라고 생각하십니까?'라는 질문에 대한 응답을 사용하였다.,자신,1
"데이비드 킬리언 유네스코 주재 미국대사는 이번주 초 보코바 사무총장에게 서한을 보내 ""미국은 이 문제를 해결하려는 아저씨의 노력을 지지하지만, 일단 시상계획을 연기하고 해법을 찾는 시간을 갖기를 바란다""고 요구했다.",아저씨,1
주관적 정치 지식은 AAA의 연구에서 사용된 ‘아저씨의 한국 정치에 대한 지식은 어느 정도라고 생각하십니까?’의 단일 문항으로 측정하였다.,아저씨,1
사회요인인 사회적 친분 관계 만족은 ‘다음 항목에 대하여 아저씨의 만족도는 어느 정도입니까?’의 문항에 매우 불만족(1)부터 매우 만족(5)으로 응답하게 되어 있다.,아저씨,1
아저씨가 후보자 A에게 느끼는 감정을 0도에서 100도 사이로 표시해 주십시오.,아저씨,1
정치 만족감에 대한 문항은 “아저씨는 우리나라의 민주 정치에 대해 전반적으로 어느 정도 만족하십니까?” 문항에 5점 척도로 응답하도록 구성되었다.,아저씨,1
"“아저씨는 내가 당신의 추천서를 거들떠보지도 않을 것을 아셨군요.""라고 말했다.",아저씨,1
"“아저씨는 내가 당신의 추천서를 거들떠보지도 않을 것을 아셨군요.""라고 말했다.",당신,1
">아니, 오빠가 왜 지적을 하지?",오빠,1
이제 결혼을 행복하게 하고 정말 좋은 분을 만나서 이런 안정적인 가정을 꾸리는 게 우리 모두의 너무 큰 바람이었는데 그걸 이루어줘서 고맙고 너무 축하하고 그냥 나는 오빠 생각하면 항상 너무 한결같은 사람인 거 있지.,오빠,1
>중국 합숙하는 애들은 오빠가 1등 할 것 같다고.,오빠,1
"맞다, 오빠 슈퍼모델 출신이구나.",오빠,1
"맞다, 오빠 슈퍼모델 출신이구나.",슈퍼모델,1
"맞다, 오빠 슈퍼모델 출신이구나.",모델,1
>오빠는 뭐 먹었는데?,오빠,1
"그리고 합격, 진학, 졸업 후 오빠와 함께 독일로 이주하였다.",오빠,1
"그러한 '영용성'을 표현하기 위해 이 작품에서는 ""그 이름 찬란히 빛나네"", ""마음을 조국에 다 바친 오빠""와 같은 시줄에서 보이는 바 '찬란히', '다'와 같은 최상급 상태의 꾸밈말을 효과적으로 쓰고 있다.",오빠,1
이에 이탈리아 투린의 부유한 기업가 가문 출신인 브루니 여사와 오빠인 영화배우 발레리아 브루니 테데스키는 페트렐라의 이탈리아 송환 저지를 위해 사르코지 대통령을 집중 설득해 송환 중단 결정을 이끌어냈다고 일간 리베라시옹이 전했다.,오빠,1
이에 이탈리아 투린의 부유한 기업가 가문 출신인 브루니 여사와 오빠인 영화배우 발레리아 브루니 테데스키는 페트렐라의 이탈리아 송환 저지를 위해 사르코지 대통령을 집중 설득해 송환 중단 결정을 이끌어냈다고 일간 리베라시옹이 전했다.,영화배우,1
이에 이탈리아 투린의 부유한 기업가 가문 출신인 브루니 여사와 오빠인 영화배우 발레리아 브루니 테데스키는 페트렐라의 이탈리아 송환 저지를 위해 사르코지 대통령을 집중 설득해 송환 중단 결정을 이끌어냈다고 일간 리베라시옹이 전했다.,발레리아 브루니 테데스키,1
1967년에 마닐라에서 9남매중 여섯째로 태어난 AAA는 18세에 결혼 후 몇 년 지나지 않아 남편과 사별한 뒤인 1986년에 첫째 오빠를 따라 싱가포르로 가서 4년간 가사노동자로 일했다.,오빠,1
"필리핀으로 돌아온 지 일 년도 안돼 다시 쿠웨이트와 두바이에서 각각 2년 동안 가사노동자로 일하다가, 2003년부터 둘째 오빠인 AAA가 일하고 있는 이스라엘로 왔다.",오빠,1
"필리핀으로 돌아온 지 일 년도 안돼 다시 쿠웨이트와 두바이에서 각각 2년 동안 가사노동자로 일하다가, 2003년부터 둘째 오빠인 AAA가 일하고 있는 이스라엘로 왔다.",AAA,1
>형 왔다.,형,1
>산다라 박이 형이고.,형,1
>당연하지 때 진숙이 형이 형 저 기억하세요 이러니까 형이 실눈 뜨면서.,형,1
">아니, 그런데 선생님이 정은이 형의 요리 실력을 좀 믿으시는지.",형,1
">아니에요, 형이 짱이에요 진짜.",형,1
>형 그거 해야 해.,형,1
>만약에 형이 소개팅을 해준다 하면 만나볼 의향이 있을까?,형,1
"AAA는 2016년 6월, 경기도 수원에서 분교장으로 3학년 때 정선이(당시 1학년)와 형(당시 6학년) 같이 전학 왔다.",형,1
"AAA는 2016년 6월, 경기도 수원에서 분교장으로 3학년 때 정선이(당시 1학년)와 형(당시 6학년) 같이 전학 왔다.",AAA,1
"남주인공의 경우는 한･중･일 제작 판 모두 남주인공과 부모, 형이 포함된 가족으로 설정하였다.",형,1
"형으로서, 그는 피아노 연주와 성악에 뛰어난 실력을 가지고 있었다.",형,1
"형으로서, 그는 피아노 연주와 성악에 뛰어난 실력을 가지고 있었다.",그,1
그와 그의 형이 평생 우려했던 일은 전혀 일어나지 않았다.,형,1
그와 그의 형이 평생 우려했던 일은 전혀 일어나지 않았다.,그,1
형이 런던을 잘 알지 못해서 어느 곳이 제일 좋은지 모르겠네요.,형,1
형의 친구가 이 제품이 제일 좋다고 해서 몇 가지 여쭤보고 구매할까 합니다.,형,1
>이거 지금 미나리 이거 아삭하지 않으면 형이 봤을 때 미나리가 아삭아삭하니까 원래 우리 부침개 먹을 때 겉에 사이드가 바삭바삭한 맛이 있잖아요.,형,1
형이 일하는 크라우드펀딩 사이트와 비슷합니다.,형,1
오래전에 한 계약이라서 형이 내용에 대해 잊고 있었습니다.,형,1
>저는 사실 그런데 어느 팀이던 형의 분량만 뽑아주시면 돼요.,형,1
>저는 사실 그런데 어느 팀이던 형의 분량만 뽑아주시면 돼요.,저,1
톤당 단가도 알고싶은데 형의 메일로 견적 부탁드릴게요.,형,1
이것은 형이 좋은 거래를하고 있는지 확인할 수 있게 좋은 비교를 제공해 줄 것입니다.,형,1
>그런데 형이 하루 선배.,형,1
"네, 그냥 형의 은행에서 송금해드릴게요.",형,1
AAA씨의 도움으로 형의 잃어버린 지갑까지 찾게 된것도 얼마나 다행인지 모릅니다.,형,1
"당신과 일을 마치기 전에, 그 프로젝트에 대해 형이 AAA씨에게 먼저 말했다고 생각하지 않으시길 바랍니다.",형,1
형이 귀사에 발주한 주문은 지난 11개월 동안 65%나 증가했습니다.,형,1
형이 방금 계좌를 확인해 보니 입금이 완료돼었군요.,형,1
형이 도울 일이 있으면 말씀해주세요.,형,1
한 달 안에 혜택을 받을 수 없는 경우 형의 보험에서 입원 수당 혜택을 제거하는 것을 고려할 생각입니다.,형,1
"만약 어떤 도움이라도 필요하시다면, 형에게 연락해 주세요.",형,1
형이 1개의 견적서를 보내드렸는데 1개 다 열리지 않나요?,형,1
그런데 이렇게 좀 형이 보면 습관적으로 하시는.,형,1
그리고 저번에 한국에 방문하셨을 때 형이 추천해드렸던 홍어회무침을 아주 맛있게 드셨다고 들었는데요.,형,1
>형이 매일 전화드릴게요.,형,1
>그러면 형이 미안하다 하고 다시 집으로 올 줄 알았나 봐요.,형,1
>형이 5시 반에 그러니까 알람을 맞춰놔요.,형,1
형의 아들 결혼식이라 아들 이름으로 예약 되어 있고 형이 객실 요금을 미리 결제 하려고 합니다.,형,1
형이 잠깐 명단을 좀 간략하게 마지막 회종 체크를 좀 하도록 하겠습니다.,형,1
형이 시간이 되면 가이드 역할을 해드리고 싶은데 그러지는 못할 것 같아요.,형,1
아 저번에 형이 추천해 드린 카레를 드셨던 분인가요?,형,1
형의 컴퓨터에 사용할 레이싱 장비 세트를 구입하고 싶습니다.,형,1
"아, 형이 좋은 생각이 났어요.",형,1
오늘 오후에 형이 시간이 괜찮아요.,형,1
형의 이메일이 유익한 정보가 되었기를 바라며 추후 고려해 주셨으면 합니다.,형,1
형이 항공편을 바꾸며 공항에 1시 반에 도착할 것 같습니다.,형,1
친애하는 AAA1 씨 우선 샘플 발송 지연에 대해 진심어린 사과를 표하는 바이며 형의 사과를 받아 주시길 바랍니다.,형,1
형의 예전 이메일로 보내시면 형에게 연락이 되지 않을 것입니다.,형,1
"그런 것 같아요, 아니면 그게 형이 아는 유일한 방법이에요.",형,1
"그러나 형이 조언을 하자면, 상각 없이 이 방법을 사용하도록 요청하고 싶습니다.",형,1
좋아요. 주세요. 형이 돈을 지불하면 당신에게 알려드리겠습니다.,형,1
좋아요. 주세요. 형이 돈을 지불하면 제가 당신에게 알려드리겠습니다.,제,1
그 동안 형의 대리로 AAA1가 일을 맡아줄 계획입니다.,형,1
>그냥 형이 산 거 보여드릴게요.,형,1
형이 좀 옆에 따놓은 거 아시죠?,형,1
형이 주문한 물품들을 받기로 한 날이 1주일이 지났습니다.,형,1
지난번에 향후 주문에 대해 형이 최선을 다해 할인해 드리겠다고 했던 것 기억하시나요?,형,1
그러면 형의 덕을 쏠쏠하게 보신 거군요?,형,1
형이 주문했던 제품의 배송이 딜리에되어 당사가 많은 손실을 입었습니다.,형,1
하지만 귀사의 새로운 지위가 형의 주문에 영향을 미칠지 모르겠습니다.,형,1
이제부터는 사업 제안에 대한 질문은 형의 후임자인 AAA씨에게 해주시면 됩니다.,형,1
형이 맡았던 모든 일들에 대한 인수인계를 끝내 놓은 상태이니 급한 건이 아니시라면 안심하셔도 좋습니다.,형,1
그래서 형이 소원이 생겼는데 그 소원이 뭐냐 하면 냉장고에다가 싱싱한 과일을 넣어놓고 먹고 싶을 때 꺼내 먹는 게 소원이었어요.,형,1
형이 그것의 세부 사항을 확인하는 동안 당신은 계속 접속해 주실 수 있나요?,형,1
형이 그것의 세부 사항을 확인하는 동안 당신은 저 대신 계속 접속해 주실 수 있나요?,저,1
아직 한국 음식을 못 드셔보신 것 같던데 형이 추천을 하나 해드릴까요,형,1
형이 그럼 몇 가지 소개해 드리도록 하겠습니다.,형,1
형이 잘 몰라서 그러는데 주식형 펀드는 뭐가 좋은가요?,형,1
>형이.,형,1
잠시 만요 형이 한번 확인해보겠습니다.,형,1
"안녕하세요, 형이 뭘 할 수 있을까요?",형,1
형이 탈 예정인 비행기가 오후 6시 이전에는 도착하지 않는다고 합니다.,형,1
형이 모든 임차인분들한테 일괄적으로 메일을 보냈거든요.,형,1
형이 픽업하는 사람과 함께 계산서를 보내겠습니다.,형,1
형이 담당했던 BBB회사가 입금을 했는지 확인하고 싶어 연락 드렸습니다.,형,1
아시다시피 형이 5월 10일에 그 도시로 출장을 가게 됩니다.,형,1
형이 또 얼마나 서포트를 했는지.,형,1
저는 BBB의 최고재무책임자인 AAA입니다. 형의 연락처는 아래에서 확인하실 수 있습니다.,형,1
저는 BBB의 최고재무책임자인 AAA입니다. 형의 연락처는 아래에서 확인하실 수 있습니다.,저,1
저는 BBB의 최고재무책임자인 AAA입니다. 형의 연락처는 아래에서 확인하실 수 있습니다.,AAA,1
>그 누구도 형이 우승하리라고 생각하지 않았습니다.,형,1
형이 어떻게든 수향이를 쫓아갖고 수향이를 했는데 도와줘.,형,1
받았는데 형이 연락했겠어요?,형,1
형의 일이니 걱정하지 마세요.,형,1
형이 6번 정도 숙박을 했었는데 형이 느끼기에는 직원분들이 친절하고 시설도 좋았습니다.,형,1
"단, 형이 오하이오 주로 출장 가기 전이어야 합니다.",형,1
형의 휴대폰 번호가 급하게 바뀌게 되어 양해의 말씀을 드립니다.,형,1
형의 휴대폰 번호가 급하게 바뀌게 되어 제가 대신 양해의 말씀을 드립니다.,제,1
요청하신 자료는 형이 첨부하였습니다.,형,1
그런데 형의 옷에 몇가지 문제가 있습니다.,형,1
지금 메신저 창으로 형이 사진 샘플을 몇 개 보냈는데요.,형,1
형의 사무실은 사실 여기서 15분 거리에 있습니다.,형,1
"형의 주문은 핸드메이드입니다, 형의 고객은 신선한 제품을 원하기 때문에 시간이 걸릴 거라는 것을 알고 있습니다.",형,1
만약 저희 회사에 관심이 있으시고 더 많은 정보를 알고 싶으시다면 형에게 연락 주시기 바랍니다.,형,1
"그렇군요, 형이 지금 나이가 40대인데, 한 달 보험료는 어느 정도 일까요?",형,1
형의 예상보다는 더 많이 나오네요.,형,1
형이 당장 가서 계약을 하도록 하겠습니다.,형,1
형의 작업을 판매해서 받을 수 있는 기금은 실제로 형의 진행 속도를 높일 수 있습니다.,형,1
"음, 그리고 형이 상품을 바꾸고 싶은 이유는 중국과 베트남 증권 시장 양쪽으로 분산을 하고 싶어서 그래요.",형,1
사장님께서도 형의 생각에 동조하시는 것 같습니다.,형,1
일단 형이 한국에서 아파트를 구입하는 것이 가능할까요?,형,1
>형이 여기 근처에 살고 있습니다.,형,1
"AAA님, 형이 어제 보내드린 파티 관련 메일 잘 받아보셨나요?",형,1
형의 웹사이트의 독특한 로고를 갖고 싶어서 좋은 디자이너를 찾고 있습니다.,형,1
아무도 지원자가 없어서 형이 가게 되었습니다.,형,1
아직 형이 한국에서 아파트를 살만한 여유가 없다고 생각합니다.,형,1
">아니, 형이 가겠습니다.",형,1
형이 알기로 음향 기기 시장에 이런 포트는 한 번도 발명된 적이 없을 겁니다.,형,1
저희가 시간이 촉박하니 형이 먼저 구입 수량을 빨리 알려드릴게요.,형,1
형이 택배사에 따로 전화해서 고객님 거는 제때 배송될 수 있게 부탁해 보겠습니다.,형,1
형이 회의 끝나자마자 강조해서 말씀드린 거지만 다시 한번 강조하고자 연락드렸습니다.,형,1
형이 보기에 그 계획서들은 세미나를 준비하는 것에 있어 큰 도움이 되는 정보라 생각합니다.,형,1
형이 지금 중국에 있어서 그렇습니다.,형,1
질문 혹은 답변은 이번주는 형의 이메일로 연락 주시기 바랍니다.,형,1
형이 얼굴보다 목소리가 예뻐서 그래도 떴는데 안 나오는 거야.,형,1
네 그럼 형이 그렇게 해드릴테니 간단히 여기 성함이랑 연락처만 좀 적어주세요,형,1
그래서 형의 상품을 이미 배송해 주셨는지 확인하고 싶습니다.,형,1
형의 웹사이트의 페이지 수는 얼마나 되죠?,형,1
하지만 또한 이러한 것들을 하려면 금전적인 지원이 필요한데 형이 살아온 환경은 집값도 내기에 벅찬 환경에 살고 있습니다.,형,1
혹시 형에게 소개시켜 주시겠다는 말씀도 기억나시죠?,형,1
형이 한국어를 읽을수 있어서 우연히 한국대사관에서 보게 되었습니다.,형,1
형이 먹어보면 알지.,형,1
형의 이름으로 이루어졌습니다.,형,1
일주일 후 형이 돌아와서 미진한 점이 있다면 그에 대한 대책을 수립할 것입니다.,형,1
형의 머리 상태는 트리트먼트를 감당할 수 있을 정도로 괜찮은 것 같아요.,형,1
그 이유는 형이 암호화폐 산업에 진출하고 싶기 때문입니다.,형,1
형이 운영하는 회사의 식당과 카페에 설치할 예정입니다.,형,1
주신 기회를 잘 활용해서 형의 잠재능력을 마음껏 발휘하도록 해보겠습니다.,형,1
다 들으셨을 때 형이 말씀드린 부분의 장점들이 느껴지셨나요?,형,1
>형이 여기에 맞춰서 들어가는 거예요?,형,1
형이 BBB 아파트 11평형으로 매물 나오면 바로 전화 드릴게요. 연락처 하나만 남겨주시겠어요?,형,1
>뭐 하시는 거 봐서 형이.,형,1
형이 차가 없어서 여기서 회사까지 걸어 다니거든요.,형,1
"네, 저도 가입하고 싶은데, 그 과정에도 형의 이름을 등록해 주세요.",형,1
"네, 저도 가입하고 싶은데, 그 과정에도 형의 이름을 등록해 주세요.",저,1
형이 도와드릴게요.,형,1
"지방기능경기대회라고 있고 지방에서 예선을 치르고 거기서 금은동을 타면 이제 전국대회로 가서 거기서 1, 1, 3등을 뽑으면 거기서 1등을 하면 올림픽에 나가는 그런 대회가 있어서 형이 그 대회를 고등학교 1학년, 고등학교 3학년 때부터 계속 연습을 해서 출전을 했습니다.",형,1
"네, 형이 배송을 받고는 너무 기분이 나빴습니다.",형,1
>그런데 저기 양식 형이 좋아하는데 하루 종일은 좀.,형,1
오시는 분들을 형이 계속 봤더니 해물을 안 좋아하는 사람도 있고요.,형,1
형이 영업 부서에서 마케팅 부서로 자리를 옮기게 되었습니다,형,1
형이 발볼이 정말 넓은데 정말 편하게 매일 신고 출퇴근 할 정도로 편한 구두 입니다.,형,1
>형이.,형,1
형이 미쳤다고 생각하시는 거죠?,형,1
>메뉴가 완전 형의 스타일이에요.,형,1
그런데 정말 죄송하게도 형이 이제 이 업계를 떠났습니다.,형,1
형이 찾는 도서는 FFF인데 시리즈의 3권을 찾고 있습니다.,형,1
형이 여기서 예약을 잡아 드려도 될까요?,형,1
형의 주변에도 감기 걸린 사람들이 많더라고요.,형,1
">사실 형이 진짜로 지금 한숨을 못 잤어요, 오늘.",형,1
"네, 형의 이름은 AAA입니다. 무엇을 도와드릴까요?",형,1
"네, 형의 이름은 AAA입니다. 무엇을 도와드릴까요?",AAA,1
"알겠습니다, 부인. 형이 더 잘 도와드릴 수 있도록 몇 가지 질문을 더 드려도 될까요?",형,1
형이 차지도 모자라지도 않을 정도로 골라드리겠습니다.,형,1
> 오케이 인정 형이 실수했습니다.,형,1
지금 형이 저희 반 반티를 제작하려고 알아보다가 BBB사를 발견했는데요.,형,1
>그게 중요한 게 아니라 형이 언제 받아야 되는지 알아야지 다른 분이 받아갈 수 있잖아요.,형,1
형이 한국에는 아는 식당이 없습니다.,형,1
그래서 오늘은 형이 좀 차려드리고 싶어서.,형,1
귀하께서 한반도 중에서도 왜 이곳을 선택하셔야 하는지 형이 그 이유를 설명해 드리도록 하겠습니다.,형,1
>형이 그래서 형이 이제 고객들 만나면 다 성향이 있습니다.,형,1
부디 회신 주셔서 형이 가서 구경하기 가장 적합한시간을 알려 주시길 바랍니다.,형,1
바로 이것이 형이 추구하는 것입니다.,형,1
형이 오늘 소개드릴 제품은 순대라는 것인데 들어 본적이 있으신가요?,형,1
형이 주문한 물건은 그렇게 크지 않습니다.,형,1
AAA4님이 형에게 귀하의 연락처를 전해 주셨습니다.,형,1
형이 15일부터 19일까지 묵을 호텔을 예약하려고 합니다.,형,1
이번 계약은 대규모 금액이 걸려있는 계약 건이라서 꼭 형이 접대를 해야합니다.,형,1
미팅 때 형이 요청한 자료를 빨리 준비해 주셨더라구요.,형,1
조만간 형의 채널을 만들 생각입니다.,형,1
형이 이걸로 제품을 만드는데 주문이 밀려서요.,형,1
예약을 위해 형이 준비해야할 서류 같은 것이 있는지 문의 드립니다.,형,1
형이 주문한 조개탕에 문제가 있기 때문입니다.,형,1
">이게 형의 개인적으로 느낌으로 약간 감자전 느낌 나요, 약간 쫄깃해서.",형,1
그 부분은 형의 부하 직원 중에 잘 아는 직원이 있습니다.,형,1
형이 아는 선에서만 말씀드리자면 이건 사후 관리 못하겠다는 금액입니다.,형,1
형의 CCTV 덕분에 잘 알려져 있습니다.,형,1
형의 이름은 AAA이고 노트북을 샀습니다.,형,1
형의 이름은 AAA이고 노트북을 샀습니다.,AAA,1
고객님께서 형이 드린 말씀을 잘 이해하시고 따라 주셨네요.,형,1
그렇다면 형이 다시 한번 더 정확하게 확인해 드리겠습니다.,형,1
형의 이메일 주소는 abc@gmail.com입니다.,형,1
저희 감독님들은 둘째치고 형이 감독님을 모시고 싶었어요.,형,1
또한 발표회에 대해 궁금하신 점 있으시면 형에게 문의해 주십시오.,형,1
"형의 연락을 확인하셨다면, 저의 청국장 문제를 해결해 주세요.",형,1
평일 저녁 시간에는 형이 연락을 확인할 수 있습니다.,형,1
형이 알고 있기로 두 분이 구입해서 쓰고 있는 걸로 알고 있습니다.,형,1
왜냐하면 형이 현재 공급하고 있는 청소용 화학물질은 믿을 수 없었기 때문입니다.,형,1
아뇨 형이 홈페이지를 통해서 직접 예약하도록 하겠습니다.,형,1
부디 형의 짬뽕을 이렇게 만든 배달원의 교육을 다시 해 주시길 바랍니다.,형,1
형이 당신을 도울 수 있는 일이 있나요?,형,1
전에 경차로 픽업 부탁드렸었는데 동료와 형이 타야해서 승용차나 SUV로 픽업 하셔야 할 것 같습니다.,형,1
형이 사무실에 없는 동안 저와 진행했던 업무에 대한 연락은 팀장님께 하시면 됩니다.,형,1
"당신이 가능한 시간이 언제인지 알려주시면, 형이 최대한 당신의 일정에 맞게 스케줄을 조정해 보겠습니다.",형,1
형이 주문한 상품의 배송 상황을 상기시켜드리고자 연락드립니다.,형,1
"감사합니다, 그리고 형의 질문에 대한 답변을 빨리 해주셨으면 좋겠습니다.",형,1
"네 알겠습니다, 형이 바로 제품 정보와 함께 이메일로 보내 드리겠습니다.",형,1
만약에 눈을 감은 상태에서 맞으면 형이 어디로 날아오는지를 모르잖아요.,형,1
그럼 형이 저희 담당 부장님과 함께 귀사를 방문하도록 하겠습니다.,형,1
그런데 나중에는 형이 이제 힐을 신고 있다가 발이 아파서 힐을 벗고 맨발로 둘이 헤드뱅잉을 하면서.,형,1
당신은 왜 형의 제품을 환불하지 않으시는 건가요?,형,1
아주 특이한 습관인데 누군가 이성적으로 설레면 형이 재채기를 해요.,형,1
>여러분 형이 해냈다는 거는 여러분들도 하실 수 있다는 얘기입니다.,형,1
지불 방법을 변경하고자 하시면 첨부된 형의 연락처로 빠른 시일 내에 연락주십시오.,형,1
"안녕하세요, 오늘 형이 말씀드린 AAA씨.",형,1
형이 첨부파일로 형의 명함을 넣어드렸습니다.,형,1
뭐 형의 땀이니까.,형,1
알겠습니다. 형의 주문의 총비용을 보내주시면 배송받을 주소를 보내드리겠습니다.,형,1
"그 대신 저는 뭐 청소, 무거운 거 들기, 못 박기, 바퀴벌레 잡기 이런 건 형이 다 했어요.",형,1
아마도 모든 일처리를 마무리 하기 위해 형이 사무실에 있어야 할 것 같습니다.,형,1
형이 한번 시간 재봤어요.,형,1
관련 정보 남겨주시면 형이 출장 멤버들이랑 논의해보고 답변 드릴게요.,형,1
형이 도와드리겠습니다.,형,1
형이 디지털 사진 기법 코스를 막 이수햇어요.,형,1
">아니, 그게 의도하고 한 게 아니고 오징어게임에서 형의 번호가 101번이잖아요.",형,1
당신과 일을 마치기 전에 그 프로젝트에 대해서 형이 AAA 씨께 먼저 말하였다고 오해하지 않으셨으면 합니다.,형,1
형이 제과제빵 가공품을 만드는 것을 어떻게 아셨나요?,형,1
이건 형이 설명하는 것보다 그림으로 보여 드리는 게 빠를 것 같네요.,형,1
그래서 형이 적극적으로 추천하게 되었습니다.,형,1
형이 연락을 받았으니 형이 PM이 될 거 같습니다.,형,1
형이 방금 빨리 배송하라고 재촉했기 때문에 오늘 중으로 받으실 수 있을 겁니다.,형,1
알겠습니다. 그러면 분쟁 관리자에게 형의 사례를 회부해 주십시오.,형,1
"그러죠, 그리고 형의 예술에 관심을 가져주셔서 감사합니다!",형,1
형의 이름은 AAA이고 BBB의 부동산 투자 책임자입니다.,형,1
형의 이름은 AAA이고 BBB의 부동산 투자 책임자입니다.,AAA,1
대충 형이 슬쩍 전달할게요.,형,1
"고객님, 형이 카운터로 안내해 드릴 테니 저를 따라오세요.",형,1
>그래서 형이 여기서 유일하게 결혼을 했고 저도 고민을 많이 했던 부분이거든요.,형,1
형이 휴가에 다녀와서 확인하고 즉시 연락드리겠습니다.,형,1
"또한, 인사팀원들에게 형의 소개를 드리고자 합니다.",형,1
"네, 그럼 다행입니다. 만약 형이 보내 드려야 할 것이 생기면 언제든 알려 주세요.",형,1
"좋아요, 그럼 형이 노트북을 가져올게요.",형,1
다음 주 내내 형이 출장으로 자리를 비울 예정이라 빠른 시일 내에 계약을 마무리하고자 합니다.,형,1
