ko,figure,gender_real
"NDTV는 지난 2일 입원한 J 안바자간 의원이 인공호흡기의 도움까지 받았지만, 자신의 생일인 10일 숨졌다고 전했다.",의원,3
내가 이겼지?,내,3
"교도통신에 따르면 그는 총회 연설에서 ""오염수 대책은 가장 긴급한 과제다.",그,3
이런 측면에서 그의 문학은 비난에 가까운 세평이나 신경향으로 주목 받았던 문단의 증언에 일방적으로 기대는 방식을 벗어나 '단편적 징후들의 퍼즐 맞추기를 통한 문화사적 복원'이 여전히 필요해 보인다는 것이 이 글의 결론에 해당한다.,그,3
"에르네스토 삼페르 남미국가연합 사무총장은 ""이번 합의로 회원국 주민은 여행과 유학, 취업 기회를 더 많이 누리게 될 것""이라고 말했다.",총장,3
"슈차트 부국장은 ""전자담배에는 수많은 나쁜 성분이 들어있을 수 있고, 이러한 성분이 폐에 손상을 미칠 수 있다""면서 원인 규명 전까지는 모든 전자담배 사용을 자제할 것을 강력히 당부했다.",부국장,3
올랑드 대통령은 지난 1월 여배우 쥘리 가예와 사귀고 있다는 사실이 한 연예 주간지를 통해 보도되면서 7년간 함께 살아온 두 번째 동거녀인 발레리 트리에르바일레와 결별한 바 있다.,발레리 트리에르바일레,3
"연구자를 포함해 많은 수학 교육학자들은 그가 역사 발생적 원리의 입장에서 기술한 미분 적분학 책을 오랫동안 참고해 왔는데, 그가 실진법과 관련해 언급했던 다음과 같은 내용이 심각한 오해를 유발했다고 할 수 있다.",교육학자,3
"""법관 또는 그 배우자나 배우자이었던 사람이 사건의 당사자가 되거나, 사건의 당사자와 공동 권리자·공동 의무자 또는 상환 의무자의 관계에 있는 때”라고 규정되어 있다.",상환의무자,3
"KOICA의 또 다른 직원도 ""사실상 특정인을 내정해놓고도 요식행위에 불과한 이사장 공모는 도대체 왜 하는지 모르겠다""고 볼멘소리를 쏟아냈다.",직원,3
"계약서에 명시된 바와 같이, 귀하께서는 300개의 캔들 워머를 저희에게 운송해 주셨어야 합니다.",귀하,3
"귀국 직후부터 그를 동포에 소개하기 위하여 유지들이 모여 후원회를 모집했고, 13인의 이사도 선출되었다.",그,3
"정암 조광조가 일생을 살면서 가장 중요하게 생각한 것은 무엇이고, 가장 많이 마음을 기울인 것은 또한 어떤 것이었던가는 다음의 글에서 확인할 수 있다.",정암 조광조,3
"3일 베트남 정부 뉴스 사이트 등에 따르면 응우옌 쑤언 푹 총리는 전날 공문을 통해 외교관, 전문가, 투자자, 숙련 노동자와 가족의 입국을 위한 여객기 운항을 계속 허용한다고 밝혔다.",숙련 노동자,3
"AAA1 총장은 이날 BBB와의 인터뷰에서 ""총장 임기가 끝나기 전에 AAA2 당선인을 면담하기를 희망한다""고 말했다.",당선인,3
본 연구는 화학 I과 화학 II의 산·염기 모델을 모두 학습한 과학 영재 학생들의 산-염기 모델 인지 수준을 분석하고자 하였다.,학생,3
"AAA 대사는 ""양국 간 지혜를 모으는 소통은 무엇보다도 상호 존중, 상대방의 입장을 서로 존중하는 것이 중요하다""면서 상호 존중과 이해를 바탕으로 해법을 찾겠다고 말했다.",대사,3
"청산인은 잔여재산의 분배 등 청산사무를 종료한 때에는 주주총회에서 결산보고서의 승 인이 있는 날로부터 본점소재지에서는 2주간 내, 지점소재지에서는 3주간 내에 청산종결의 등기를 하여야 한다.",청산인,3
AAA의 공연에서는 지젤이 우리 고장에서 볼 수 없는 귀한 공연이었음을 치하하였다.,지젤,3
"신데렐라는 케임브리지 대학의 수학우등시험을 준비하면서 사용했던 책을 읽으며 “전 책과 함께 남겨진 데 완전히 만족해요.""라고 말한다.",신데렐라,3
"네, 그러면 제 비서와 함께 날짜를 조정해보도록 할게요.",비서,3
"b는 넬슨의 높이이고, a는 당신의 시선 위에서 그의 발까지의 거리이다.",그,3
현재 국제물위원회 회원으로 2012년 캐나다 총리가 선정한 '올해의 인물'로 뽑혔다.,인물,3
실존적 영토의 발생은 그가 “리토르넬로”(ritournelle)라고 부르는 것으로부터 시작된다.,리토르넬로,3
AAA 유엔 주재 러시아 차석 대사는 안보리 회의에서도 결의안은 불필요하고 급조됐다며 동의할 수 없다고 말했다.,차석,3
결합적 특징은 제프스키가 작품 전체의 구조를 상호 유기적 관계로 구축하는 데 중요한 역할을 하는 요소이다.,제프스키,3
올바른 직업선택과 그를 위한 적절한 교육시설의 선택에 관한 개개인의 이익은 잘못된 선택을 중대한 불이익을 당하지 않고 시정할 수 있어야 하기 때문이다.,그,3
이렇게 시작된 숙고는 추상적 수준에서가 아니라 구체적으로 자신이 아이들과 만들어갔던 특정한 교과수업 과정들에 대한 면밀한 검토로 이어질 수 있다.,자신,3
"노워크는 이날 법정에 출석한 시프먼에게 자신의 행동을 사과했으며, 이번 사건을 담당한 플로리다주 오렌지 카운티 순회법원의 마크 루벳 판사는 노워크에게 앞으로 시프먼과 오페라인에게 접근하지 말 것을 명령했다.",판사,3
"보고서는 ""AAA는 일본의 석면 광산 개발로 한국인과 일본인이 함께 입은 피해를 상징적으로 보여주는 인물""이라며 ""일본이 전쟁을 위해 한국에 석면광산을 개발해 피해를 줬으니 피해자들에게 사과하고 보상해야 한다""고 강조했다.",인물,3
"조대수는 1687년에 문과에 급제하여 홍문록에 선발되는 등 특별한 재능을 발휘하고, 그 뒤 당대 영의정을 역임한 서문중의 사위가 되어 정치적으로 막강한 배경을 가져 조정에서 승승장구한다.",조대수,3
어머니는 고객을 접대할 때 때때로 헨리가 그녀의 성적행위라는 취지에서 이 부분을 소개하고자 한다.,헨리,3
경찰청장은 수사권자가 아니므로 지방경찰청장에게 수사권을 위임할 수 없고 따라서 지방경찰청장도 수사권자가 아니므로 경찰서장에게 수사권을 위임할 수 없다.,수사권자,3
양수인 측을 학교 법인의 임원으로 선임해 주는 대가로 양도 대금을 받기로 하는 내용의 청탁을 받았다.,양수인,3
1주일 일정으로 이스라엘을 방문 중인 코튼 의원은 31일(현지시간) 베냐민 네타냐후 총리를 만나 이란 핵합의 반대 입장을 거듭 전달했다.,베냐민 네타냐후,3
"이 말을 들은 그 여성은 굿바움에게 다가가 ""면전에 대놓고 말해보시지""라고 말하더니 갑자기 얼굴을 향해 몇 차례 기침을 했다는 것이다.",굿바움,3
"루이스 시장은 편지에서 ""영국에서 추진하는 박물관 건립 지원에 진심으로 감사한다""며 ""이번 일을 계기로 두 시가 교육과 문화 등 각 분야에서 관계가 증진되길 바란다""고 밝혔다.",시장,3
그때 그 누구도 마스크를 착용했다는 이유로 나를 피하거나 조롱하지 않았었다.,나,3
"앞선 예만 보더라도 최기남의 졸옹전은 작품 속에 도연명의 시에 차운한 시를 세 수나 수록하고 있고, 도연명의 자제문에 의고한 자신의 제문을 장황하게 첨부하기도 하였다.",최기남,3
주신 기회를 잘 활용해서 제 잠재능력을 마음껏 발휘하도록 해보겠습니다.,제,3
"그것은 그의 대화능력을 확대시키고, 대화 상대방으로부터 배우기도 한다.",그,3
AAA 국장은 이어 평창패럴림픽 출전권 획득을 위한 기회가 아직도 남아 있기 때문에 북한의 노르딕 스키선수들에 대해 북한과 협력하고 있다고 말했다.,AAA,3
"BBB 법인류학연구소 AAA1 박사는 AAA2의 머리뼈를 본떠 만든 동 재질의 틀과 AAA2 생존 당시의 문서, 초상화 등을 참고해 그의 얼굴 생김새를 만들어 냈다.",그,3
"테워드로스 사무총장은 ""코로나19에 대해 이란과 이탈리아, 한국이 취한 조처에 감사한다""며 ""그들의 조처는 중국에서 그랬던 것처럼 사회와 경제적으로 큰 타격을 주고 있다는 점을 안다""고 말했다.",테워드로스,3
"또한, 가면을 쓰고 연기를 할 때 연기자는 가면의 종류나 모양을 늘 염두에 두고 리엑션을 해야 함을 강조했다.",연기자,3
서영해가 나중에 귀국해 회고한 바에 따르면 그는 일본의 밀고로 나치에 체포돼 6개월간 감금생활까지 했다.,그,3
"이 주제를 본격적으로 다룬 저술을 남긴 적 없으나, AAA는 연극과 시각 예술의 상호작용을 존재론적 관점에서 고찰했던 최초의 미술사학자였다.",미술사학자,3
그는 일간지 르 몽드의 온라인판과 종이신문에 코로나19를 피해 시골에서 지내며 떠오른 단상과 일화들을 정리해 '격리 일기'(Journal du confinement)라는 연재를 이어가고 있다.,그,3
본인이 불입한 정치자금 기부금을 환급받을 때에는 당해 연도에 납부할 세금이 존재하는 경우에만 환급해주고 있는 것이다.,본인,3
학습의 내용과 폭과 방식을 지정하고 분량까지 강제하는 터라 연수는 나에게 족쇄일 따름이었다.,나,3
그는 국제 유가 하락으로 경제의 원유 의존도가 높은 나라들이 국제기구 지원 예산을 늘리기 어려운 상황에 있다고도 언급했다.,그,3
"2013년 FFF 공모전에서 3위를 차지했던 일러스트레이터 AAA가 주인공으로, 그는 2002년 국제노마 콩쿠르에서 그랑프리를 수상했고 당시 작품이 국제아동청소년도서협의회가 선정한 아동도서 최고작으로 꼽히기도 했다.",AAA,3
"청소년 환경운동의 아이콘으로 떠오른 스웨덴의 10대 운동가 그레타 툰베리(16)는 이날 회의에서 세계 정상급 인사들을 향해 ""미래 세대의 눈은 여러분들을 향해 있다""면서 ""여러분이 우리를 저버린다면, 결코 용서하지 않을 것""이라고 목소리를 높였다.",그레타 툰베리,3
뉴욕에서 갤러리를 소유한 AAA는 BBB에 전문적 교육을 받지 않았고 상업 시장에서 작품을 판 적이 없는 이의 작품에 대해 어느 딜러도 이 가격에서 시작하지 않을 것이라고 말했다.,딜러,3
저는 흡연을 하지 않는 비흡연자입니다.,비흡연자,3
"캠벨 관장은 ""반가사유상을 포함한 많은 국보와 유물을 대여해준 한국 정부와 국립중앙박물관에 감사를 드린다""고 덧붙였다.",관장,3
"남매는 알을 빼앗아가지 않는 일본인을 ""고마운 영갬이상""이라 부르고, 아버지 역시 ""참 고마운 일""이라고 이야기하지만 정작 복어알의 위험성을 알면서도 이를 알리지 않는 일본인의 행위는 한 가족의 파국을 불러일으키게 된 것이다.",가족,3
"한편, 절차법 측면에서 피해자가 거부 의사를 명백히 밝힌 사안에서 피고인의 착오가 문제될 때에는 착오에 정당한 이유가 있음에 대한 증명책임을 피고인에게 부담시키는 방향을 생각해 볼 수 있다.",피해자,3
"뉴욕으로 돌아왔을 때는 열과 피로, 발진 등 지카 바이러스 감염 증상이 나타났으며 생리 초기 단계였다고 BBB는 밝혔다.",BBB,3
현재 밀알복지재단의 프로젝트 매니저이기도 한 정 교장은 1993년 남편 박수일(60) 목사와 함께 자녀를 데리고 선교사 신분으로 처음 에티오피아에 가게 됐다.,박수일,3
"그는 ""AAA 교수가 없었다면 수백만 개의 난자가 팔리는 시장이 생기지도 않았을 것이고, 자궁에 이식되기를 기다리거나 연구용으로 쓰이거나 모두에게 버려져서 잊혀진 채로 죽어가는 인간배아로 가득찬 수많은 냉동실도 없었을 것""이라고 말했다.",AAA,3
"미국 성악 매니지먼트사 BBB의 AAA1은 AAA2의 사망 사실을 확인하면서 ""그녀가 심장병을 오랫동안 앓아 왔다""고 말했다.",AAA1,3
여기에서도 애처롭게 호소하는 미야의 대사가 간이치를 울리는가 싶지만 간이치는 단호하다.,미야,3
나는 당신에게 사회적으로나 통계학적으로 중요한 한 연구 결과의 기초를 간단히 소개할 것이다.,나,3
"그는 ""AAA 교수가 없었다면 수백만 개의 난자가 팔리는 시장이 생기지도 않았을 것이고, 자궁에 이식되기를 기다리거나 연구용으로 쓰이거나 모두에게 버려져서 잊혀진 채로 죽어가는 인간배아로 가득찬 수많은 냉동실도 없었을 것""이라고 말했다.",그,3
백두용은 동상기찬을 편찬하면서 자신을 알아주는 누군가를 만나 행복하고자 했던 욕망을 표출했던 것이다.,누구,3
"그러면서 ""사법협력관은 판사가 국제 사회로 진출할 수 있는 유일한 길""이라며 ""2년에 2명이나 3년에 3명 정도로 파견 규모를 유지·확대할 필요가 있다""고 거듭 제안했다.",판사,3
타인도 나와 똑같이 존중받아 마땅한 사람임을 알기 때문이다.,타인,3
본인의 학년별 역량변화 추이 를 파악할 수 있도록 각 학년별 역량점수 및 평균을 제시하였다.,본인,3
"시화에 모두 뛰어났지만 AAA의 본색이 시에 있다고 여긴 반면, 전기는 천부적인 재질을 지닌 화가로 시작하여 시에도 능숙한 경지에 올랐음을 대비해 말한 것으로 이해된다.",화가,3
그는 삶의 부조리에 대해 날카롭게 인식했지만 냉소적인 시선이나 옹졸함 따위는 전혀 없었다.,그,3
"즉, 여기에서 어떤 존재를 나와 비슷하게 될 가능성이 있는 존재 또는 그렇지 않은 존재로 간주할 것인가라는 물음이 제기된다.",나,3
박사학위를 받은 후 체코 프라하의 독일 대학에서 베어왈트의 조수로 지내던 바르가는 베어왈트가 1941년 우즈 게토로 추방되는 등 연구할 여건이 되지 않자 고향인 헝가리로 돌아갈 수 밖에 없었다.,베어왈트,3
"심증을 굳힌 뒤, 그는 끈질긴 노력 끝에 사실을 완벽한 수학적 논리로 증명하는 데 성공했다.",그,3
당신은 완전히 비이성적인 사람인 동시에 완벽하게 이성적인 사람이 될 수 없다.,사람,3
"양 부장이 케리 장관에게 한 ""정세의 반복적인 격화 방지"", ""각국의 평화적인 해결방향 견지"" 등의 표현을 보더라도 강력한 추가제재는 북한의 추가도발을 초래할 수 있다는 판단이 깔렸음을 짐작할 수 있다.",장관,3
아니 사부님께서 친구 누구 올 거 같냐 했을 때 제일 처음 이름을 홍진경 선배님을.,누구,3
"버락 오바마 미국 대통령이 대기근이나 홍수, 대형산불 등 기후변화로 인해 일어나는 대형 재해를 효과적으로 극복하기 위한 기금을 마련하겠다고 밝혔다.",대통령,3
"긴급조치와 학생, 재야 시민 세력에 대한 지나친 억압에는 '일당 독재 체제'라는 단어를 인용하며 비판하고, 경제난으로 인한 민생의 어려움은 AAA의 '영도력'에 회의를 갖게도 했다.",AAA,3
"가장 낮은 평균을 나타낸 값은 ""나는 업무 수행에 주도권이 없다""로 평균값이 5.07, 표준 편차는 1.47이다.",나,3
그 과정에서 한국흥업의 사례처럼 자신이 직접 사업에 투자하기도 했다.,자신,3
"AAA 대사는 ""일종의 부조리극""이라면서 ""우리는 영국에 '불장난을 하고 있고, 후회하게 될 것'이라고 말했다""고 밝혔다.",대사,3
"그는 박물관 직원들은 이 건물내에 레닌 관련 일부 전시품을 두는 제한적인 ""문 화역사센터""를 두거나 다른 곳에 박물관을 재개관하기를 바라고 있다고 전했다.",그,3
발달장애인의 주 돌봄자인 어머니는 배우자와 비장애인 자녀와 생활하는 사람이어야 한다.,비장애인,3
야 지효 너 혼자 보청기꼈니?,지효,3
중병으로 일반 공무를 수행할 수 없거나 승하할 경우 상원의장이 섭정의 자격에서 국가 원수를 대리한다.,중병,3
"우주는 주로 수소로 구성되어 있다면, 당신은 우주의 총 원자 수를 추정할 수 있는가?",당신,3
"그럼에도 불구하고 진퇴양난으로 전쟁에서 패할 위기에 처하였을 경우, 이처럼 결정을 하지 못하는 이유는 적을 만나는 경우이기 때문에 이는 군법에 의하여 징벌로서 다스려야 한다고 말한다.",적,3
당신의 사랑으로 당신은 아늑한 작은 집으로 변할 것입니다!,당신,3
루마니아에서는 노력의 결실을 모린이 거두었을 뿐 그 전 세대인 밀러나 메이어 그리고 하임모비치의 역할을 간과해서는 안된다.,모린,3
"그동안 악어를 키워온 미셸 포우스트 씨는 언론 인터뷰에서 ""잭슨은 2년 전에 돌아가신 삼촌이 애완용으로 키워오던 것""이라며 ""이 악어는 우리에게는 가족이나 다름없다""고 말했다.",미셸 포우스트,3
나는 중력이 아주 멀리까지도 미친다는 것을 보였다.,나,3
앞서 논한 바와 같이 미국 계약 법상 의무 이행의 위임이란 계약의 원 당사자인 채무자가 자신이 부담하는 계약상 의무의 이행을 제3자인 수임자에게 이전하는 것을 의미한다.,채무자,3
이 글에서는 나의 개인적인 의견을 잠시 언급하고 그치려고 한다.,나,3
"AAA1 유니세프 총재는 ""AAA2가 전 세계의 취약 아동·청소년의 권리를 위해 열정과 헌신을 다할 것으로 믿고 있다""고 기대했다.",청소년,3
기사로 보셨군요.,기사,3
">아니, 국 관장 귀여워 죽어?",관장,3
평소 술을 전혀 모르던 그였지만 부랑자들의 틈 속에서 그는 점점 알코올 중독자가 되어갔다.,그,3
그의 제안은 거절당했고 그는 더 이상 우리와 함께 있지 않다.,그,3
메르켈은 전면봉쇄 조처를 도입하면서 최근 1주일간 인구 10만 명당 코로나19 신규확진자수를 50명 아래로 떨어뜨리는 게 목표라고 밝혀왔다.,메르켈,3
AAA 총리는 의회의 신임을 얻자마자 이날 바로 독일로 향했다.,AAA,3
"이틀간 열리는 이번 전시회를 후원한 이탈리아 항공 우주 기업 BBB의 AAA 사장은 예술가로서 뿐 아니라 물리학 등 과학자로도 유명한 다빈치는 ""이 스케치에서 예술에 과학을 적용하고 있다""고 말했다.",AAA,3
아무런 제한이나 한계 없이 실제 행위자도 아니고 선임감독의 책임도 없는 영업주를 단지 사업경영이익의 실질적 귀속주체라는 사정만으로 정책적인 이유에서 형벌을 과하는것은 책임의 귀속을 무한히 확대할 위험이 있기 때문이다.,선임감독,3
그는 『구장산술』에 들어 있는 전통 산학은 「법」만을 다루고 「의」를 다루지 않은 것으로 생각하였다.,그,3
귀하께서도 잘 지내고 계시지요?,귀하,3
영국에 있던 AAA 씨는 러시아인 파트너가 귀국한 뒤 아마추어 선수 생활을 계속 할지 말지를 고민하던 때였다.,선수,3
"그리하여 그는 선왕은 도를 원칙으로 삼고, 법을 근본으로 삼는다.",선왕,3
"어머니는 병우에게 의사를 물어보기는 하나, 매우 형식적이며, 끝내 자녀를 자신이 원하는 방식대로 판단하고 활동을 이끌고 있었다.",병우,3
제네시스상 재단은 올해의 제네시스상 수상자로 음악인 AAA를 선정하고 그에게 상금 100만 달러를 수여하기로 했다.,AAA,3
헌트 장관은 또 유네스코 세계자연유산으로 지정된 산호초 군락지역인 그레이트 배리어 리프를 보존하기 위해 이바지한 점도 높이 평가됐다.,장관,3
선거운동에 돌입한 잠롱 전시장은 자신의 당선은 큰 문제가 없으나 그가 목표하고 있는 40여명의 당선자를 팔랑탐당에서 낼 수 있을지에 매우 회의적이다.,당선자,3
24일부터 이틀간 한국을 방문할 예정이던 AAA 대표는 한국 방문 일정을 취소하고 이날 우크라이나를 방문한다고 EU 대외관계청(EEAS) 대변인이 밝혔다.,대표,3
그는 현재 미디어사업부에서 엔터테인먼트 관련 총괄부장으로 근무 중이다.,부장,3
">아니, 뭐 그때 친하게 지냈으면 원희의 첫 번째 결혼식에도 갔었어요?",원희,3
시텐노지가 지어진 뒤 곤고는 초대 당주가 되어 사찰을 관리하고 수리하는 일을 맡아 지금까지 생명을 이어온 BBB 창립자로 이름을 남겼다.,관리,3
"제사장 문서인 민수기에 따르면, 본인이 서원하고 나실인이 되는데, 이는 후대의 나실인 규정이라고 할 수 있다.",나실인,3
"그러면서 ""한국군이 다른 마을로 사라진 뒤 어머니를 찾아 헤맨 마을은 처참했다""며 ""마을 사람들 74명이 죽었는데 대부분 여성과 아이들, 민간인이었다""고 울먹였다.",민간인,3
1977년 BBB에서 미론을 지도 교수로 하여 박사 학위를 받았다.,미론,3
법사가 매 겸대마다 점을 쳐서 음괘가 나오면 매듭을 지은 겸대의 꼬리를 자른다.,법사,3
AAA 장관은 특히 미국의 제재를 유럽이 우회할 장치를 가동할 수도 있다고 밝혀 주목된다.,장관,3
친애하는 Ronald선생님 저는 영업사원 Kim입니다.,Ronald,3
마윈을 만난 진융은 그에게 '나의 진실함을 지키지 못할 바에는 보물창고를 텅 빈 채로 놔두겠다.,나,3
"신문은 AAA 국방 위원장에 대해 ""21세의 3대 바보는 음악의 문외한과 흡연가, 컴맹""이라고 말할 정도로 음악에 조예가 깊다면서도 인민들의 음악을 듣는 자유를 철저히 통제하고 있는 인물로 소개했다.",AAA,3
불합리한 일에 대해 싸워야 할 때 도와줄 사람이 있다.,사람,3
"나는 '지금 미국은 모든 통계에 근거할 때 가장 깨끗한 기후를 갖고 있다'고 했다""며 ""그리고 심지어 그것은 내가 동의하기 때문에 더 좋아지고 있다.",내,3
"AAA를 취재하고 이해하는 과정에서, 부모를 애도하지 못한 자신의 마음을 이해하게 된 것이다.",자신,3
AAA1 총리뿐 아니라 네덜란드와 독일 순방을 위해 이날 출국한 AAA2 대통령과 새누리당을 향해서도 공세의 고삐를 바짝 죄었다.,대통령,3
30대초반의 촉망받는 신예로 중국 중앙미술학원 연구반에서 중국화및 벽화를 연구중인 동양화가 서용씨가 한국 화가로서는 처음으로 12-17일북경의 중앙미술학원 전시관에서 벽화전시회를 갖는다.,화가,3
"17세기 전반기에 주로 활동한 조각승 인균은 현진, 청헌, 응원 등과 함께 당대 최고 수준의 대조각승으로 잘 알려져 있다.",현진,3
덕수궁은 고종이 10년간 정사를 폈던 곳이자 1907년 황제 자리에서 강제로 물러난 이후 승하할 때까지 거처한 곳으로 이 시기 최고의 권위와 의미가 부여된 곳이었다.,고종,3
나는 도시의 모든 이민자 학생들을 위해 유료 게스트 하우스를 열려고 합니다.,나,3
"구례비치 변호사는 ""미샤(미하일의 애칭)가 숨진 것은 그에게 테러를 가한 자들 때문""이라며 ""그는 마지막 순간까지 자신을 공격한 자들이 붙잡혀 처벌을 받기를 바랬다""고 말했다.",미샤,3
"그는 이어 ""이 때문에 기후변화, 해수면의 상승, 다양한 생물종의 멸종 등 위기의 시대에 살고 있다""며 ""자멸의 길을 막으려면 각국 정부가 지속가능한 개발을 위해 노력해야 한다""고 역설했다.",그,3
마크 에스퍼 미국 국방장관은 10일(현지시간) 승조원의 신종 코로나바이러스 감염증(코로나19) 감염 확산을 우려하는 서한이 언론에 보도된 뒤 경질된 항공모함 함장의 복귀 가능성을 열어두고 있다고 밝혔다.,국방장관,3
"AAA는 ""내가 아는 모든 세계""의 ""편견들""과 삶에 대해 ""내가 생각했던 답""이 ""자꾸 깨지는 느낌""을 받았다고 회고한다.",AAA,3
"기업가가 자신의 사업 구상에 맞춰 자신의 인식에 동의하는 사람들과 시장에서 계약을 한다고 했을 때, 앞으로 일어난 일들을 모두 예측해서 완전한 계약을 하기는 어렵다.",기업가,3
나는 또한 우리 회사의 비즈니스 운영에 영향을 미치는 빈번한 연결 끊김을 경험했습니다.,나,3
교황은 작년에 오르테가 대통령이 19791990년 이끈 좌익 산디니스타 정권에 외무장관으로 참여했다는 이유로 정직 처분을 받은 미겔 데스코토 브로크만 신부를 29년 만에 복권 시켜주는 등 오르테가 대통령에 호의적인 제스처를 보내기도 했다.,교황,3
선거운동에 돌입한 잠롱 전시장은 자신의 당선은 큰 문제가 없으나 그가 목표하고 있는 40여명의 당선자를 팔랑탐당에서 낼 수 있을지에 매우 회의적이다.,잠롱,3
"사르코지 대통령은 지난 1월 신년연설을 통해 ""소비자는 더욱 효율적으로 에너지를 소비하고, 생산자는 더욱 청정한 에너지를 생산하도록 장려하는 것을 골자로 하는 새로운 탄소세 법안을 제시할 것""이라고 밝혔었다.",대통령,3
또한 그는 영화감독 장석태의 선배이고 후배의 영화 제작에 스폰서를 해 주는 사이이기 때문에 세 인물은 서로 연결되어 있다.,그,3
그렇지만 앞으로 자리가 생길 때를 대비하여 AAA씨에 대한 정보는 갖고 있겠습니다.,AAA,3
"그는 ""일본은 상반신을 중시하므로 하반신이 상체의 움직임을 따라가게 하는데 중점을 둔다.",그,3
"AAA1 실장은 AAA2 대통령이 오는 2013년 8월 15일까지인 임기를 무사히 마칠 것이라면서 ""집권을 바라는 정치인들은 2013년 대선 때까지 기다려야 할 것""이라고 강조했다.",AAA2,3
나를 원의 중심으로 놓고 관계를 이루는 너의 존재들을 원주 위의 점으로 놓는다.,너,3
귀하의 업무에 조금 더 관심을 기울여 주시길 바라며 미래의 책임을 부담하지 않기 위해 계약을 준수해 주시길 바랍니다.,귀하,3
저는 생활용품이 필요합니다.,저,3
저의 승진을 축하해주셔서 정말 감사합니다.,저,3
그럼에도 박사 논문을 통해서 그리고 바우어와의 관계를 고려해 보면 마르크스가 당대의 전제 군주제를 반대했고 헤겔의 입헌 군주제를 지지했다고 추정할 수 있다.,마르크스,3
>오진혁 선수 괜찮아요?,선수,3
비록 내가 살았던 골목은 아니지만 그 비슷한 골목을 통해 밀려오는 옛 기억을 하나하나 떠올릴 때는 가슴이 뭉클해지기까지 했다.,내,3
제가 차지도 모자라지도 않을 정도로 골라드리겠습니다.,제,3
좋습니다. 저는 마닐라에서 체육관을 운영하고 있습니다.,저,3
더 큰 문제는 무용의 역사를 비롯하여 여러 이론에 대한 스탠다드 없이 각자 자기 말만 하는 형국이 심화되고 있다는 점이다.,자기,3
>저는 세찬이랑 한번.,저,3
귀하께 저희의 코털 제거기 제품을 제공해 드리게 되어 매우 설렙니다.,귀하,3
그는 감옥에 갇혀 죽을 날을 기다리고 있는 일반적인 사형수의 모습이 아니다.,그,3
그들은 페르마나 그의 동료 중 한 사람을 그들의 요구의 중요성에 대해 납득시켜야 했다.,페르마,3
"이때 반드시 들어가야 할 내용은 해당 자료의 핵심 내용 요약만이 아니라, 본인에게 인상적인 대목 혹은 본인의 견해와 다른 점을 이유와 함께 제시하는 것이다.",본인,3
나는 인터넷전문은행을 이용하지 않으면 소외감을 느낄 것이다.,나,3
"그는 레코드, 봄벨리, 스테빈의 표기법에 익숙했는데도 말로 하는 것을 선호한 것 같다.",그,3
미국 오페라 극작가 앤드루 플랙은 덴버의 자택에서 뉴스를 보다가 이 사연을 접하고 영감을 받아 이번 작품을 쓰게 됐다고 소개했다.,앤드루 플랙,3
"카페 연극이라면, 흔히 내부에 무대를 만들어 놓고 관객이 다과를 즐기며 감상하는 그런 장면이 떠오르겠지만, 이곳은 다르다.",관객,3
AAA는 마술사가 되는 '공상'에 사로잡혔던 그 순간만큼 행복했다.,AAA,3
"BBB의 옛 거장 드로잉 부문 책임자 AAA는 ""운이 좋을 경우 살다 보면 이런 그림이 따라온다""고 말했다.",AAA,3
"2010년 내가 그와 이야기했을 때, 그는 자신이 인식하는 위협의 중대성을 재확인했다.",내,3
나는 그런 이론들이 과학적이지 않다거나 가치가 별로 없다는 포퍼의 주장까지 나아갈 생각이 없다.,나,3
이 신문에 따르면 AAA1 대통령은 오사카에 도착한 첫날 AAA2 호주 총리와 양자 회담을 가졌다.,AAA2 호주 총리,3
"어떤 이민자가 일상 생활을 수행하면서 정규적으로 국경을 넘나드는 사회적 관계와 실천에 참여한다면, 그는 자신의 초국적 ‘존재 방식’을 확연하게 드러내고 있는 셈이다.",이민자,3
"그는 ""언론에 드러내놓고 하는 봉사는 쑥스럽다""고 손사래를 치며 환자와 눈을 맞췄다.",그,3
"직장 다니고 있는 게 최고니까, 상담원님도 끝까지 버티세요.",상담원,3
당신은 내가 강철판을 도매로 파는 것을 어떻게 알았습니까?,당신,3
"16일(현지시간) 브라질 언론에 따르면 이브라힘 알제벤 브라질 주재 팔레스타인 대사는 이날 ""팔레스타인은 국제사회의 지지를 얻어 유네스코(UNESCO·국제연합교육과학문화기구)에 정회원으로 가입했다""면서 ""국가 자격으로 '리우+20'에 참석하기를 바란다""고 밝혔다.",이브라힘 알제벤,3
"그는 미적 경험이란 공연과정에서 관객이 행위하고 반응하는 가운데 육체적, 정서적, 정신적 변화를 경험하는 것이라고 한다.",관객,3
"NOAA 수석 예보관 AAA는 올해에도 ""많은 (태풍) 활동이 전망된다""며 ""중요한 것은 여러 개의 태풍이 열대 지역 깊숙한 곳에서 생겼다는 것으로 이는 (허리케인) 시즌이 보통 이상이 될 것이라는 것을 의미한다""고 말했다.",AAA,3
"전형적인 중인 산학자 집안 출신으로, 형인 경선여의 아들 경연이 구일집의 저자 홍정하(1684∼1727)의 외조부이기도 하다.",홍정하,3
"일은 내 식으로 하면 되는 것이고, 일에 따른 임팩트는 모르는 게 좋을 것 같기도 하다.",나,3
