ko,figure,gender_real
24일부터 이틀간 한국을 방문할 예정이던 AAA 대표는 한국 방문 일정을 취소하고 이날 우크라이나를 방문한다고 EU 대외관계청(EEAS) 대변인이 밝혔다.,대표,3
"당신은 B가 거짓말만 하는 사람인지, 아니면 참만을 말하는 사람인지를 알아내기 위하여 A에게 예 또는 아니오로만 대답해야 하는 단 한 번의 질문을 어떻게 할 것인가?",사람,3
"신뢰관계인의 동석 등 아무런 보호조치 없이 혼자 피의자신문을 받으며, 수사관으로부터 빨리 끝내고 네 딸내미 보러 가야라는 말을 듣고 수사관이 시키는 대로 현장검증을 한다.",피의자,3
"1989년 7월 13일에 KDP의 리더인 AAA1 박사는 비엔나에서 이란 정부 요원들에 의해 암살되었고, 그의 후계자인 AAA2 역시 1992년 9월 베를린에서 동일한 운명을 맞게 되었다.",박사,3
어쨌든 이렇게 함께 하게되어서 저도 기쁘네요.,저,3
BBB 산하의 한 병원에서 직원으로 근무하는 AAA는 자신의 29번째 생일이던 2006년 5월 20일 조혈모세포 샘플 추출에 응했다.,자신,3
다시 한 번 고객님의 재주문 결정에 저희 임직원 모두를 대신해서 감사의 말씀을 드립니다.,고객님,3
다이애나는 캐서린 워커가 디자인한 이 분홍색 태피터 드레스를 멜버른시 2백주년 무도회에서 처음 입었으며 다이애나비는 이때 찰스 왕세자와 2년만에 처음으로 공공장소에서 함께 춤을 춰 화제가 됐었다.,다이애나,3
그는 감옥에 갇혀 죽을 날을 기다리고 있는 일반적인 사형수의 모습이 아니다.,그,3
수미는 인규의 품에서 죽어가지만 수미와의 추억을 최종적으로 정리하고 회고하는 인물은 바로 헨리이다.,수미,3
그는 자신이 정치권력과 유착하여 사업하는 것을 극도로 싫어하며 사업 시작 때부터 ' 정도경영'을 철학으로 지켜왔다고 밝혔다.,그,3
"심증을 굳힌 뒤, 그는 끈질긴 노력 끝에 사실을 완벽한 수학적 논리로 증명하는 데 성공했다.",그,3
"애초 참석 계획이 없었던 반기문 유엔 사무총장도 바쁜 시간을 쪼개 30분 가량 같이 했으며, 줄리아드 예비학교 학생들로 구성된 '하트스트링스(HeartStrings) 첼로 앙상블'이 찬조 출연해 분위기를 북돋웠다.",반기문,3
쟤 오늘 예쁘게 입고 왔다.,쟤,3
"그는 그래미 상 후보에 올랐고, 수많은 MTV 상을 수상했으며, 2004년 아테네 올림픽 개막식에서 공연을 했고, 심지어 마담 투소 박물관에 자신의 밀랍 인형도 전시되어 있다.",그,3
"그는 또 ""동영상 스트리밍 사업체인 유쿠투더우, 온라인 공연 티켓판매 사이트인 다마이왕 등 알리바바 그룹의 디지털 미디어 및 오락 부문과의 협업을 강화할 수 있게 됐다""고 덧붙였다.",그,3
"벨기에의 한 법원은 지난해 유럽 여러 도시에서 공연된 바 있는 베자르의 `프레스비테르'가 자신의 작품을 표절한 것이라는 벨기에 안무가 프레데릭 플라망의 주장을 인정, 베자르에게 이달 6일까지 문제된 부분을 수정하도록 판결했다.",안무가,3
미국 오페라 극작가 앤드루 플랙은 덴버의 자택에서 뉴스를 보다가 이 사연을 접하고 영감을 받아 이번 작품을 쓰게 됐다고 소개했다.,앤드루 플랙,3
"결과의 유용성을 생각해보았을 때, 거동이 불편하여 탁상용 망막 전위도 검사가 불가능한 환자에서 이와 비슷한 결과치를 얻고자할 때 휴대용 망막 전위도에 ERG-jet 전극을 연결하여 사용할 경우 망막 전위도의 비슷한 결과치를 얻을 수 있다.",환자,3
"리 총리 역시 종종 중국의 경제문제를 바둑에 비유하곤 하는데,그의 바둑 실력이 중국 고위급 정치인 중에서 '최강자급'에 속한다는 이야기도 나올 정도로 수준이 높은 것으로 알려져 있다.",총리,3
이어 8.15 경축 연설에서 AAA 대통령은 북한에 대한 전면적 대화와 경제 협력을 주문함으로써 앞서 금강산 관광객 피격 사건으로 긴장되어 있는 남북 관계를 이 문제와 연계시키지 않겠다는 뜻을 전하였다.,대통령,3
스페인의 30대 여성이 자신의 세포를 이용해 배양된 장기를 면역거부반응 없이 이식받는 데 성공해 의학계가 손상된 장기를 개인 맞춤 이식술로 대체하는 외과 수술법의 새로운 전기를 열었다며 흥분하고 있다.,자신,3
"청산인은 잔여재산의 분배 등 청산사무를 종료한 때에는 주주총회에서 결산보고서의 승 인이 있는 날로부터 본점소재지에서는 2주간 내, 지점소재지에서는 3주간 내에 청산종결의 등기를 하여야 한다.",청산인,3
"이 작품은 주제별 서술 방식을 사용하여 자신의 일생 가운데 기념비적인 사건들만을 취합하고 있지만 작품의 첫 머리에서 작자가 노년에 일생을 회고한 것이라 밝히고 있고, 이어 자신의 가계도 설명하고 있다.",작자,3
전환 과정에 있는 근로자를 지원하고 근로자들이 경제 성장을 공유할 수 있도록 지원해야 한다고 설명하였다.,근로자,3
그는 모든 데이터를 추적하여 코드를 데이터 베이스에 은근슬쩍 끼워 넣은 누군가에게 모든 데이터를 사용할 수 있도록 돕는다.,누군가,3
"이에 대해 아제베두는 ""나는 대선 후보가 아니라 논쟁에 휘말려 들고 싶지는 않지만, 모두가 WTO의 역할과 국제무역의 중요성, 일자리 창출 역할을 잘 알고 있다고 생각한다""고 말했다.",아제베두,3
소셜미디어에서 귀하의 브랜드가 인기가 많다는 것을 알게 되었습니다.,귀하,3
"AAA는 애초 자신에 대한 치료·관찰을 담당하는 병원 측에 자발적으로 21일간 의무격리 방안을 따르겠다는 의사를 표시한 것으로 알려졌으나 현재는 ""이틀간만 격리조치에 따르겠다""는 강경한 입장을 보이고 있다.",자신,3
"스타일러스 센서 표면의 위쪽에서 스타일러스를 충분히 검출함으로써, 전자 장치는 스타일러스를 이용하는 유저와 자신의 손가락을 사용하는 유저를 신속히 구별하여 상응하게 응답할 수 있다.",자신,3
여기에서도 애처롭게 호소하는 미야의 대사가 간이치를 울리는가 싶지만 간이치는 단호하다.,미야,3
AAA1 사무총장은 AAA2 장관의 제안을 높이 평가한다고 언급하면서 앞으로 OECD 차원에서 구체적으로 검토해보겠다고 답했다.,장관,3
"제발, 나는 당신에게 내 제품을 환불해 주기를 요청합니다.",당신,3
애완 동물은 회의 중이거나 여행 중일 때도 언제든지 귀하의 목소리를들을 수 있습니다.,귀하,3
"보험 계약을 체결할 때, 보험 계약자가 자신의 위험 상황 정보를 고지하지 않는 경우가 있어, 가입자인 보험 계약자와 보험자 사이에서 정보의 비대칭이 발생하는 경우가 많이 발생한다.",자신,3
"AAA 전 미국 대통령이 ""국가가 당신을 위해 무엇을 할 수 있는가를 묻지 말고, 당신이 국가를 위해 무엇을 할 수 있는가를 물어봐라""고 한 1961년 취임식 연설을 상기시킨다고 BBB는 전했다.",대통령,3
약간 청중친화적인 된 그의 후기 음악 역시 접근성에 어려움이 있다.,그,3
미팅에는 저와 저희 팀장님이 참석할 예정입니다.,팀장,3
내 제품을 기다리겠습니다.,나,3
작품과 함께 작가를 소개하는 것은 작가에 대한 예우도 있겠지만 독자를 위한 배려이다.,독자,3
"그동안 악어를 키워온 미셸 포우스트 씨는 언론 인터뷰에서 ""잭슨은 2년 전에 돌아가신 삼촌이 애완용으로 키워오던 것""이라며 ""이 악어는 우리에게는 가족이나 다름없다""고 말했다.",미셸 포우스트,3
진달래는 '공짜로 돈 안 받고 가르친다고 하길래' 친구와 같이 초등 문해 과정에 입학하였고 중학교 과정까지 진입하게 되었다.,진달래,3
"오히려 그가 간취하는 마오시대 군중 노선의 정수는 정치적 · 제도적 조건, 그리고 담론과 가치 환경에 따라 시시각각으로 변화하는 군중의 다양한 성격과 변화무쌍한 구조를 정확하게 분석해 내는 능력이었다.",그,3
나는 그것이 스마트폰이라고 생각한다.,나,3
"앤서니 파우치 미 국립보건원 산하 국립알레르기·전염병연구소(NIAID) 소장은 9일(현지시간) CBS 방송에 출연해 휴가와 야구 경기, 결혼식, 가족 모임 등으로 일정이 가득 찬 전형적인 여름을 머릿속에 그릴 수 있느냐는 물음에 이같이 답했다.",앤서니 파우치,3
그는 1950년대 초에 소득 불평등과 경제성장 간에 어떤 관계가 있는지를 연구하였다.,그,3
알래스카 출발 직전 알래스카에 위치한 북미 최고봉 매킨리 산의 이름을 원주민들의 청원에 따라 '드날리'로 공식 변경한 AAA 대통령은 에어포스원 기내에서 찍은 드날리 산의 사진을 자신의 BBB에 올리기도 했다.,자신,3
>사람을 치면 안되니까.,사람,3
유홍영 부소장과의 좌담에서 그가 에둘러 말했던 내용은 다음과 같다.,부소장,3
"그에 관한 국내의 전문 연구는 거의 찾아볼 수 없으며, 김홍도의 그림을 논하는 전문서에서 아들 김양기의 그림을 간헐적으로 소개하는 수준에 머무르고 있다.",김홍도,3
브라질 정부는 AAA 대사의 WTO 사무총장 선거 승리를 위해 전폭적으로 지원하고 있다.,대사,3
그는 개구리의 몸을 이용하여 최초의 실험적인 전류를 만들었다.,그,3
"한편, 당시 및 현행 세법상 제청신청인은 실질적인 지분권자가 아니므로 주식의 명의수탁자로서 증여의제 과세받을 수 있다.",지분권자,3
"더불어 AAA가 프랑스 미술계에 얼마나 중요한 화가인지, 그의 작품들의 예술사적 가치는 무엇인지에 대한 다각적인 논평들이 출판되었다.",그,3
AAA1이 살던 당시 '귀중하다'는 뜻의 FFF라고 이름 붙은 이 가방의 도안은 1978년 저명한 AAA1 연구학자인 AAA2가 그의 작품 수만 점 가운데 찾아내 세간에 처음 공개됐다.,AAA1,3
그게 아니라 이 둘 조합 나 본 적이 없어.,나,3
"""루트비히 판 베토벤""이 불후의 명작들을 남길 수 있었던 것은 그가 ""심장 부정맥""을 앓았던 덕분이라는 주장이 나와 눈길을 끌고 있다.",그,3
제 이름은 AAA며 저의 회사인 BBB에 대해 조금이나마 말씀드려 보고자 합니다.,제,3
내가 저 사물을 선점했으므로 나는 저 사물에 대하여 자연권 또는 재산권이 있다.,내,3
데카르트는 이러한 개별자에 대한 의문을 자신의 저서인 FFF에서 이미 제기하고 있기 때문이다.,자신,3
마크 에스퍼 미국 국방장관은 10일(현지시간) 승조원의 신종 코로나바이러스 감염증(코로나19) 감염 확산을 우려하는 서한이 언론에 보도된 뒤 경질된 항공모함 함장의 복귀 가능성을 열어두고 있다고 밝혔다.,국방장관,3
"현지 경찰은 이 사고로 에마누엘은 중상을 입었고 아내 발레리아 카르모나와 각각 2살, 8개월 된 두 아들은 급히 병원으로 옮겨졌으나 사망했다고 전했다.",발레리아 카르모나,3
그는 항공 여객 뿐 아니라 열차와 선박 승객에 대해서도 신상정보를 파악해 공유하는 시스템을 마련할 것을 제의했다.,그,3
보리스 존슨 영국 총리가 자신의 오른팔인 도미닉 커밍스 수석 보좌관의 스캔들이라는 악재에 발목이 잡혔다.,도미닉 커밍스,3
CEO가 일터 혁신의 필요성을 인식하고 있다고 하더라도 내부 전문가의 부족으로 전문성이 부족하고 일터 혁신을 추진할 재원도 부족하다.,CEO,3
"AAA 대통령은 이어 ""지난해 세계적으로 설치된 풍력 발전 설비의 19%가 아시아권에서 만들어졌다""고 밝히고 ""특히 지난해 아시아의 풍력 설비는 46%나 늘어났다""고 덧붙였다.",AAA,3
이 경험을 통해서 신규 고객을 발굴하는 방법에 대해 배우고 A3A 영업 프로세스에 대해 좀 더 익숙해질 수 있었습니다.,고객,3
>저는 세찬이랑 한번.,저,3
"AAA 태국 총리는 미국 질병예방통제센터(CDC)가 이 환자의 체액 샘플을 조사한 결과 신종 플루에 감염된 것으로 확인됐다며 ""환자는 증상에서 완전히 회복돼 집으로 돌아갔다""고 말했다.",총리,3
그는 자신이 정치권력과 유착하여 사업하는 것을 극도로 싫어하며 사업 시작 때부터 ' 정도경영'을 철학으로 지켜왔다고 밝혔다.,자신,3
위탁자·수익자 사이의 관계에 대해서는 수익자가 자신에게 주어지는 재산적 이익 때문에 대가를 주지 않아도 된다는 것을 유념하여 증여로 법적 성질을 결정해야 한다는 주장도 있다.,수익자,3
"즉, 여기에서 어떤 존재를 나와 비슷하게 될 가능성이 있는 존재 또는 그렇지 않은 존재로 간주할 것인가라는 물음이 제기된다.",나,3
"""우리집 문제"" 시리즈에서 가장 중심이 되는 사람은 우편국장이고 지위는 중간 간부이다.",우편국장,3
"자신이 ""선택하지 않았는데도 가야 되는"" ""억지로"" 하는 연수에 거부감이 들었던 것이다.",연수,3
나를 원의 중심으로 놓고 관계를 이루는 너의 존재들을 원주 위의 점으로 놓는다.,너,3
안보통'으로 분류되는 그는 특히 미국이 한국 및 일본과 미사일 방어와 대북 정보공유를 강화해야 한다고 주장했다.,그,3
더 큰 문제는 무용의 역사를 비롯하여 여러 이론에 대한 스탠다드 없이 각자 자기 말만 하는 형국이 심화되고 있다는 점이다.,자기,3
그가 앙상블 연기를 통한 무대적 교류로 이어지지 못하고 자기만의 역할에 매몰된 느낌이다.,그,3
그럼에도 자신을 끝없이 닦달하고 학문을 게을리하지 않았던 공자는 우리 시대의 존경받는 현자임에 틀림없다.,공자,3
"이는 연구 참여자들 고유의 에믹한 개념사용법, 의미 등을 발견하기 위해 내가 주로 사용하는 방법이다.",내,3
"만약 대위 채권자가 이러한 점을 고려하여 가압류를 하지 않았다면, 그로 인한 위험은 스스로 감수해야 한다는 점도 지적해 두고 싶다.",채권자,3
"당신은 기념일 행사에 참석하였고, 당시 유행하던 감염병에 대한 백신을 미리 맞은 상태였다.",당신,3
아히멜렉의 변호는 '다윗을 도운 것은 단지 다윗을 도운 것이 아니라 사울 왕 당신을 도운 것과 같다'라는 의도를 사울에게 보여줌으로 다윗을 도와주는 것은 아무런 문제가 없음을 간접적으로 강조하고 있다.,사울,3
"네, 전 여기서 일해요",전,3
"BBB 국립 오페라단의 AAA1 총감독은 AAA2의 타계 소식에 ""내 생애 최고의 테너 목소리를 잃었다""며 슬퍼했다.",나,3
당신은 냄새가 평균 시간 개선에 효과가 있다고 확신하는가?,당신,3
내가 열과 성을 다해 경제활동에 임하면 내 후손이 나보다 더 나은 세상을 가지게 될 것이라는 희망을 가질 수 있을 때 사람들은 매사에 최선을 다하는 경향을 보인다.,나,3
내가 기억하는 한 오랫동안 그곳에 있었던 한 남자가 있다.,내,3
그는 중국보다는 완만하지만 한국도 미세먼지가 줄어드는 추세라고 했다.,그,3
"비딩에 참가하려면 다른 플레이어보다 높은 공약을 제시해야 하며, 가장 높은 공약을 제시한 플레이어가 주공이 된다.",주공,3
경찰청장은 수사권자가 아니므로 지방경찰청장에게 수사권을 위임할 수 없고 따라서 지방경찰청장도 수사권자가 아니므로 경찰서장에게 수사권을 위임할 수 없다.,수사권자,3
"그는 지난 23일 밤 공연에 앞서 ""나는 러시아인들을 위한 공연을 하러 이곳에 왔다.",그,3
나는 친구의 설명을 듣고 모르는 것을 알게 되었다.,나,3
"내가 말했듯이, 그것은 긴 과정입니다.",내,3
나는 중력이 아주 멀리까지도 미친다는 것을 보였다.,나,3
"그는 AAA 페다고지를 만들고 실천해 가는 과정에, 한편으로 당국과 불화를 겪으면서 결국 1935년 남프랑스 방스에 자신의 학교를 세운다.",자신,3
언젠가부터 그와 만나거나 전화 통화를 하면 정치 문제로 논쟁하는 일이 잦아졌다.,그,3
홍 원장은 2011년 비영어권 국가 최초로 런던협약·의정서 합동과학그룹 의장으로 선출됐고 2012년부터는 상위 기구인 당사국 총회 차석부의장을 맡아왔다.,홍,3
"탄자니아, 영국 그리고 파키스탄을 가로질러 오늘날 미국에 정박한 그녀의 초국적 ‘존재 방식’, 지리적 공간 가로지르기는 그의 다층적 정체화의 배경이 된다.",그,3
실제로 그는 마테오 리치와 만나면서 서양 수학을 본격적으로 대면한 것으로 보이는데 그가 서양의 학문이나 사상에 긍정적인 반응을 보인 것은 마테오 리치의 중국 사회로의 접근 방법이 남달랐던 덕분으로 여겨진다.,마테오 리치,3
피고들의 행위를 원고의 개인정보자기결정권을 침해하는 위법한 행위로 평가할 수는 없다 라고하여 손해배상책임을 부정하였다.,원고,3
내가 이 글을 통해 안가노안의 판결 내용을 상세히 전하고 싶기 때문이다.,내,3
나는 엘리베이터 안의 안내자에 의해 호명되어 일행과 헤어지게 되었다.,나,3
언강제명령을 내린 지방법원판사에게 소환되어 증언을 거부한 이유에 대한소명을 요구 받는다.,지방법원판사,3
"17세기 전반기에 주로 활동한 조각승 인균은 현진, 청헌, 응원 등과 함께 당대 최고 수준의 대조각승으로 잘 알려져 있다.",현진,3
12일 브라질 언론에 따르면 AAA1 장관은 전날 AAA2 브라질 외교부 장관과 전화 통화를 하면서 AAA3 대통령 초청 의사를 밝혔다.,AAA3,3
"鄭씨는 이날 오전 9시 40분께 파리 시내 바스티유극장에 도착, 20분 후 변호사인 모니크 펠르티에씨와 함께 극장안으로 들어갔으나 장 폴 클뤼젤 사장대행등 사무처직원들이 가로막아 사무실에 들어가지 못하고 10여분만에 되돌아 나왔다.",모니크 펠르티에,3
직접 금융투자전략을 찾아보고 개인 분야에 대한 완벽한 이해를 할 수 있었다.,개인,3
나는 당신이 그것을 좋아하고 혜택을 받기를 바랍니다.,당신,3
그는 청소년의 사회적 임파워먼트는 시민의식을 형성하는데 중요한 역할을 한다고 주장하였다.,청소년,3
수학 계보 프로젝트에서 볼 수 있는 것처럼 지도교수 중심의 형식적인 학맥 관계도를 만들어 보는 것도 일본 핀슬러 기하학파의 이해에 도움이 될 수 있는데 이 작업은 이 학파에 속한 내부자들의 몫이라고 생각한다.,교수,3
"의사의 경우 인턴에서 레지던트가 될 때 전과를 허용하고, 의약업자 전공 과목 변경 허가 신청서를 작성하여 역시 해외 유학생 심의 위원회에 제출하고 심사 결정을 받아야 했다.",의약업자,3
"정암 조광조가 일생을 살면서 가장 중요하게 생각한 것은 무엇이고, 가장 많이 마음을 기울인 것은 또한 어떤 것이었던가는 다음의 글에서 확인할 수 있다.",정암 조광조,3
"네, 그런 의미에서 저는 당신을 우리 브랜드의 비주얼 디자이너로 고용하고 싶습니다.",당신,3
종파주의 및 군벌 관료주의 문제만큼이나 민감한 후계자 문제에 섣불리 자신의 의견을 피력하거나 누군가의 편에 섰을 경우 엄청난 화를 입을 수 있는 상황이었다.,자신,3
"그는 ""우선은 난민의 생명을 보호하는 인도주의적인 조치를 해야 한다""며 ""이후 어떻게 처리해야 할지는 유엔 등과 협의해야 한다""고 강조했다.",난민,3
"미국 유학을 마친 아들 AAA는 외국어 대학교 교수를 거쳐 제15대 국회의원, 제20대 국가 안전 기획부장, 제21대 부총리 겸 통일원 장관을 역임했다.",AAA,3
나는 필요한 만큼 식품을 구매하고 조리하여 음식물 쓰레기가 덜 발생하도록 한다.,나,3
"일부 병원이 구급차들에 환자를 병원으로 이송하지 말라고 요청했고, 2개 병원은 인공호흡기 부족을 호소했다고 그는 전했다.",환자,3
그의 아들인 AAA1과 AAA2는 1988년 이후 지역에서 각각 3선 국회의원으로 활동했다.,국회의원,3
당신은 내가 강철판을 도매로 파는 것을 어떻게 알았습니까?,당신,3
"반 총장은 ""21세기는 아시아·태평양의 시대라고 하지만 (중략) 동북아는 여전히 '잃어버린 고리'(missing link)로 남아 있다""며 ""나는 동북아 국가들, 특히 일본·중국·한국이 전향적인 태도로 대화를 진행하길 진지하게 희망하다""고 강조했다.",반,3
"성주신이 삼신에게 어떠한 신이냐고 물으면, 그는 자식을 점지하는 역할을 한다고 대답한다.",성주신,3
"3일 베트남 정부 뉴스 사이트 등에 따르면 응우옌 쑤언 푹 총리는 전날 공문을 통해 외교관, 전문가, 투자자, 숙련 노동자와 가족의 입국을 위한 여객기 운항을 계속 허용한다고 밝혔다.",응우옌 쑤언 푹,3
이 경우에도 그 자녀 또는 아동이 초등학교에 입학한 해의 3월 1일부터 졸업할 때까지 초등학교에 다니게 하여야 한다.,자녀,3
후생성은 일본 내에서 메르스 환자가 발생하면 각지의 지방위생연구소 검사에서 양성으로 확인된 시점에 공표하고 환자를 거주하는 도도부현 내 전염병 지정 의료 기관에 입원시킨다는 방침이다.,환자,3
>그랬던 심지호 씨가 아내분한테 다시 매달려서 결혼에 성공하셨다고.,심지호,3
4일 열린 기자 회견 자리에서 그는 야심 차고 엄격한 지휘자와 악단 사이에 긴장 관계가 있었다고 인정하면서 한발 물러서는 듯한 태도를 보였다.,지휘자,3
"""수화는 아니지만 입모양을 보고 전달하시면 엄마가 전달하는 방법을 쓰셨다고…. <중략> 의사선생님이 환자 본인에게 물어봐도 저는 무슨 말인지 못 알아듣잖아요."" 라고 하였다.",환자,3
"이 주제를 본격적으로 다룬 저술을 남긴 적 없으나, AAA는 연극과 시각 예술의 상호작용을 존재론적 관점에서 고찰했던 최초의 미술사학자였다.",미술사학자,3
"에이전트는 보통 자신이 정한 이자율을 바탕으로 채무자에게서 원금과 이자를 돌려받는데, AAA1은 AAA2의 고향 후배이자 사촌의 친구였기 때문에 저금리로 돈을 빌릴 수 있었다.",자신,3
메르켈 총리는 총리 연임의사가 없다는 점을 누차 밝히고 있다.,총리,3
"나는 더 구체적으로 표현하지 못하는 언어의 한계가 답답했고, AAA는 아무리 말해도 알아듣지 못하는 연구자가 답답했을 것이다.",연구자,3
한 주민은 나도 골프를 치지만 집 근처에서 공치는 소리가 나면 좋겠냐며 불만을 터뜨렸다.,나,3
귀하의 빠른 회신을 기다리고 있겠습니다.,귀하,3
다른 곳에서 휴가를 보내는 것보다 여기서 휴가를 보내는 것이 나에게 더 중요하다.,나,3
불합리한 일에 대해 싸워야 할 때 도와줄 사람이 있다.,사람,3
아마도 그것은 재엽이 자기 성찰적 사유에서 한 걸음 더 나아갈 때 좀 더 분명해질 것이다.,재엽,3
"""트룰레스""는 돈을 벌고싶으면 무더운 여름날일요일이라도 모자를 한바퀴 돌리기만하면 된다고말하고있으며 1979년에는 광대단을 이끌고""네덜란드""와 ""스위스""·""프랑스""등지에서 여러달동안 해외공연을 갖기도했다.",트룰레스,3
"그는 미적 경험이란 공연과정에서 관객이 행위하고 반응하는 가운데 육체적, 정서적, 정신적 변화를 경험하는 것이라고 한다.",관객,3
헌법 제28조 형사 보상 형사 피의자 또는 형사 피고인으로서 구금되었던 자가 법률이 정하는 불기소 처분을 받거나 무죄 판결을 받은 때에는 법률이 정하는 바에 의하여 국가에 정당한 보상을 청구할 수 있다.,피고인,3
AAA 회장은 그러나 그린피스 이외에 다른 환경 보호 운동 단체들과는 계속 대화할 것이라고 덧붙였다고 언론들은 전했다.,회장,3
"훈련과정에 그는 민족현악의 ""농현""연주법과 바이올린의 ""비브라토""의 속도와 음폭을 가르침에 있어 엄격했다.",그,3
계산을 통해 그가 확인한 수치들은 놀랍게도 정확했다.,그,3
보우소나루 대통령은 15일(현지시간) 수도 브라질리아 대통령궁 앞에서 지지자들을 만나 코로나19 사태에 따른 보건 문제를 자신이 해결하겠다고 주장했다.,대통령,3
이 신문에 따르면 AAA1 대통령은 오사카에 도착한 첫날 AAA2 호주 총리와 양자 회담을 가졌다.,AAA2 호주 총리,3
"그것은 그의 대화능력을 확대시키고, 대화 상대방으로부터 배우기도 한다.",그,3
아직 제목이 정해지지 않은 그의 회고록은 입지적인 인물인 파월의 뉴욕에서의 유년시절에서부터 미합참의장직에 오르기까지 그의 전생애를 그릴 예정이며 오는 95년 출판될 것이라고.,미합참의장,3
"이에 진행자가 ""나를 비롯 예방접종을 한 더 많은 사람이 자폐증에 걸리지 않았다""고 반박하자 AAA는 더는 근거를 대지 못하고 횡설수설하다가 ""임신 중인 탓에 기억력이 좋지 않다""고 해명했다.",진행자,3
AAA 장관은 특히 미국의 제재를 유럽이 우회할 장치를 가동할 수도 있다고 밝혀 주목된다.,장관,3
당신은 나의 온라인 플랫폼에서 우리의 도매상 중 한 명이 될 수 있다.,나,3
영국에 있던 AAA 씨는 러시아인 파트너가 귀국한 뒤 아마추어 선수 생활을 계속 할지 말지를 고민하던 때였다.,선수,3
"사르코지 대통령은 지난 1월 신년연설을 통해 ""소비자는 더욱 효율적으로 에너지를 소비하고, 생산자는 더욱 청정한 에너지를 생산하도록 장려하는 것을 골자로 하는 새로운 탄소세 법안을 제시할 것""이라고 밝혔었다.",대통령,3
프랑수아 올랑드 프랑스 대통령은 12일(현지시간) 그리스의 유로존 탈퇴를 막도록 모든 노력을 기울이겠다고 강조한 반면 앙겔라 메르켈 독일 총리는 협상이 힘들 것이라고 상반된 입장을 피력했다.,프랑수아 올랑드,3
AAA는 마술사가 되는 '공상'에 사로잡혔던 그 순간만큼 행복했다.,AAA,3
"모든 일에는 긍정적인 면과 부정적인 면이 함께 나타나는 법인데, 이때의 긍정적인 부분은 적통 왕으로써의 권위를 회복하였다는 것이겠지만 부정적인 부분은 나당군의 공세에 대항해야 했던 백제에게 충분한 시간적 여유가 사라지게 되었음을 뜻한다.",왕,3
인구가 3억 명이나 되는 미국에서 용의자를 유일무이하게 확인하는 방법으로 DNA를 신뢰할 수 있겠는가?,용의자,3
전에 듣기로는 톱스타 AAA1 씨와 AAA2 씨 중에 고민 중이라고 말씀하셨는데요.,톱스타,3
"시드니 오페라하우스에서 마지막 '오프라 윈프리 쇼'를 진행하는 윈프리는 14일 녹화에 앞서 기자들에게 ""나는 세계에서 가장 수다스러운 사람""이라며 ""나 자신을 비공식적 호주대사로 임명한다""고 말했다.",사람,3
그것은 내 여자 친구를위한 것입니다.,나,3
그는 미국 정부 안에 BBB 프락치가 잠입해 최고 기밀을 빼 간 것이 입증된 것이 수확이라고 했다.,그,3
나는 자기효능감이 낮은 무용인에 비해 더 많은 노력을 힘쓸 것이다.,무용인,3
"르 피가로는 금영삼대통령이 프랑스 공식방문차 이날 파리에 도착하는 것과 때맞춰 보도한 ""한국, 일본에 복수""라는 제목의 서울발신 기사에서 한국이 비극의 상징인 국립중앙박물관의 해체를 시작한 것은 ""역사에 대한 복수""라면서 그같이 말했다.",대통령,3
친애하는 AAA1 선생님 저는 영업사원 AAA2입니다.,사원,3
덕수궁은 고종이 10년간 정사를 폈던 곳이자 1907년 황제 자리에서 강제로 물러난 이후 승하할 때까지 거처한 곳으로 이 시기 최고의 권위와 의미가 부여된 곳이었다.,고종,3
티글랏필에셀의 원정 중에 군사적 도움을 구하여야 했다면 위협은 738년 이전부터 존재해야 하고 자신을 위협할 수 있는 군사력을 가진 상대여야 한다.,티글랏필에셀,3
AAA가 세계 각지의 난민촌을 돌아 본 경험을 토대로 에세이집 `내가 본 것을 당신도 볼 수 있다면`을 펴낸 이야기를 들려주며 독자와 대화를 나누고 사인회도 개최한다.,당신,3
보우소나루 대통령은 15일(현지시간) 수도 브라질리아 대통령궁 앞에서 지지자들을 만나 코로나19 사태에 따른 보건 문제를 자신이 해결하겠다고 주장했다.,지지자,3
픽은 독일 대학 수학과의 학과장으로 재직 중이던 1911년 아인슈타인을 수리물리학 교수로 임명하고 그에게 리치(Gregorio Curbastro Ricci)와 레비-치비타(Tullio Levi-Civita)의 절대 미분을 가르쳤는데 1915년 아인슈타인은 이를 이용하여 일반 상대성이론을 공식화하는 데 성공하였다.,리치,3
그 과정에서 한국흥업의 사례처럼 자신이 직접 사업에 투자하기도 했다.,자신,3
"이 사실을 염두하지 않고 어떻게 블랙홀을 논할 수 있는지, 나로서는 이해가 가지 않는다.",나,3
나는 인터넷전문은행을 이용하지 않으면 소외감을 느낄 것이다.,나,3
아라는 한국인 선교사와 정기적으로 만나며 개인 상담을 받았고 점차 우울로 고통스러웠던 마음이 편안해짐을 느끼게 되었다.,개인,3
당신은 퇴근 후에 우리를 위해 쇼핑할 수 있습니다.,당신,3
"노 위원장은 ""세계 경제의 안정과 원칙이 바로 선 국제 시장경제를 위해서는 통일된 룰이 필요하다""고 말했다.",위원장,3
"그는 ""경험적으로 보면 물 부족에 따른 환경적 스트레스는 갈등으로 이어지고 그런 갈등은 가난한 나라들에서 더욱 심하다""고 말하고 ""우리는 세계의 여론을 동원해서 정치적 의지를 결집시켜야 한다""고 덧붙였다.",그,3
