ko,figure,gender_real
가정에서 연주되는 피아노 음악은 바깥 일이 힘든 남편의 편안한 휴식과 자녀들의 심신의 안정을 위해 상류 사회의 지성과 미모를 갖춘 어머니가 하는 일이라는 이미지를 만들어 내고 있었다.,어머니,2
진술이 부인의 세계에서 모든 대상에 대해 참이다.,부인,2
>내가 배가 무거우니까 언니가.,언니,2
K는 남편의 격려가 자신이 전문가로서 사회적 실천을 하는 데 큰 힘이 되었다고 회상한다.,자신,2
나는 부인이 그것을 좋아하고 혜택을 받기를 바랍니다.,부인,2
"20년 이상 BBB 연주회를 다녔다는 70대 할머니 관객 AAA는 ""아주 뛰어나고 감성이 풍부한 지휘자의 훌륭한 연주에 관객 모두가 감동을 받았다""며 지휘자에게 꼭 감사의 마음을 전해달라고 기자에게 부탁했다.",할머니,2
우리나라 1세대 여성 조각가인 AAA는 1935년 원산에서 태어나 BBB1대와 프랑스 BBB2 학교에서 공부한 후 BBB3대 교수를 지내다 1983년 아르헨티나에 이민했다.,AAA,2
>월세는 얼마 생각하고 있어요 누나?,누나,2
"사람이 늘 고기만 먹고 살 수 없듯이, 그는 품위 있게 빛나는 폰 차스터를 두고 자신의 옛 부하였던 헤프링의 아내를 탐한다.",아내,2
반대로 말하면 부인 자기 자신이 의자에 힘을 작용하는 것이다.,자기,2
누나가 시간이 되면 가이드 역할을 해드리고 싶은데 그러지는 못할 것 같아요.,누나,2
"찰즈""영국 황태자가 ""런던·로열·발레""단의 창립 50주년 기념공연인 ""잠자는 미녀""를 관람하기 위해 17일 약혼녀 ""다이애너·스펜서""양과 함께 영국항공 소속 ""콩코드""여객기 편으로 ""뉴욕""에 도착했다.",미녀,2
"그런데, 그런데 우리 엄마가 하루는 이제 그러는 거야.",엄마,2
UAE 아부다비 보건 당국은 17일(현지 시간) 국영 뉴스 통신 BBB가 전한 성명에서 나이지리아에서 아부다비를 경유해 인도로 가던 35세 나이지리아 여성이 아부다비 국제공항에서 숨졌다고 밝혔다.,여성,2
부인은 변동성 투자를 시험해 봐야 한다.,부인,2
입국한 뒤 어머니 차를 타고 귀가했으며 바깥 출입 없이 마스크를 착용하고 지낸 것으로 파악됐다.,어머니,2
부인 메건 마클(37) 왕자비와 3개월 된 첫째 아들 아치도 동했했다.,메건 마클,2
그것이 부인의 나라에서도 내가 비즈니스 클래스들 사이에서 인기가 있는 이유이다.,부인,2
"어떤 할머니가 쓰던 중고품인 세단을 에누리하여 값싸게 사서, 나의 여행차로 만들었던 것이다.",할머니,2
다음 절에서 살펴볼 것처럼 거리 두기와 성찰은 그녀로 하여금 즐거운 기억을 소거하지 않고도 여행의 의미를 보존하고 자신의 정체성을 수호할 여지를 마련해 주었다.,그녀,2
"이때 여성은 직장 동료로서 인식되지 않으며, 그녀의 행동 또한 업무 외적인 행동으로 왜곡된다.",여성,2
"그녀는 자신의 신분을 밝혔고, 부모를 잃은 후 신분이 변화되는 과정을 구체적으로 이야기했다.",그녀,2
"나이나 성별 같은 요인은 예방할 수 있는 인자는 아니지만, 같은 노인이더라도 70대 중, 후반의 여성 환자군에게 좀 더 관심을 갖는 것이 좋을 것 같다고 생각된다.",여성,2
그 전에는 여성의 경우 병역이 의무가 아니었고 고작 17살이었던 AAA는 애국심에 들뜬 마음으로 군 생활을 시작했다.,여성,2
"당뇨병과 심장마비증세로 현재 휠·체어 신세를지고 있는 ""스미드""여사는 지난9월 ""에이미""상 시상식에서 자신의 히트송인 ""GOD BLESSAMERICA""를 열창했는가 하면 얼마전에는 자신과 함께 공연한바 있는 ""레이건""대통령으로부터 미시민최고의 영예인 ""자유의 메달""을 받아 그녀의 건재를 과시했다.",스미드,2
">누나는 못하겠다, 약해서.",누나,2
만일 부인이 루브르 박물관을 둘러본다면 나폴레옹을 그린 데이비드의 거대한 작품에 압도되지 않을 수 있겠는가?,부인,2
영국 엘리자베스 2세 여왕이 7일(현지시간) 세계 보건의 날을 맞아 코로나19 대응의 최전선에 있는 의료진에게 고마움을 표시했다.,여왕,2
저도 실장님이 2년 전에 언니가 귀사를 방문했을 때 너무 잘해주셔서 보답하려고 했는데 죄송하게 됬습니다.,저,2
"캘리포니아 와이너리를 운영하는 여사장이 팔았다는데 이 와인 한 병에 50만 달러, 우리 돈 5억 5천만 원을 받았다고 하네요.",여사장,2
"네, 누나의 이름은 AAA입니다. 무엇을 도와드릴까요?",AAA,2
그는 모친인 대법스님으로부터 삼척의 민속음악과 신앙을 익혔다.,모친,2
누나가 이걸로 제품을 만드는데 주문이 밀려서요.,누나,2
올랑드는 2014년 1월 한 연예 주간지 보도로 여배우 쥘리 가예와 밀애를 즐겨 온 것이 드러나면서 동거녀 발레리 트리에르바일레와 헤어졌다.,여배우,2
부인은 결코 생물체가 어떤 것인지 이해할 수 없을 것이다.,부인,2
"누나가 도와드린다면, 고객님과 가족분들께선 더 스마트하고, 더 나은 삶을 시작하실 수 있습니다.",누나,2
>언니가 5시 반에 그러니까 알람을 맞춰놔요.,언니,2
>엄마한테.,엄마,2
길거리에서 일상적으로 만나는 여인이 미인일 정도로 평양에는 예쁜 사람이 많다.,여인,2
칠레 태평양 연안의 라 보카 라는 마을에 사는 AAA라는 이 할머니의 몸속에 있는 화석 태아는 그가 최근 골절상을 입어 병원에서 엑스레이를 촬영하는 과정에서 발견됐다.,할머니,2
"잘 봤습니다, 부인, 정보를 주셔서 감사합니다.",부인,2
정말 언니가 어떻게 변할지 모르겠네요.,언니,2
언니의 상사께서는 가능한 한 변경 사항에 대해 논의하라고 하셨습니다.,언니,2
그러면 누나의 덕을 쏠쏠하게 보신 거군요?,누나,2
이에 동네 맥도날드 가게를 찾은 30대 여성은 음식을 주문해 매장 내에서 먹으려다 직원들로부터 안된다는 얘기를 들었다.,여성,2
"청원경찰관들은 해당 남성이 3명의 여성과 함께 마스크를 착용하지 않은 채 해변에 있었으며, 단속에 나서자 욕설을 퍼붓고 강하게 저항해 테이저건을 쏠 수밖에 없었다고 말했다.",여성,2
Jack 씨가 부인도 골프를 친다고 말씀 해주셨습니다.,부인,2
AAA1은 3살의 손녀 AAA2가 뇌전증으로 고통을 겪는 것을 보면서 의료용 마리화나의 엄청난 가능성에 눈을 뜨게 된 것이 기부의 결정적인 요인이라고 소개했다.,AAA2,2
부인은 양자 컴퓨터를 사용해서 난해성에 의존하는 모든 암복호화 알고리즘을 풀 수 있다.,부인,2
여성적 몸을 읽고서 여성처럼 되고 싶어서 여성의 복장을 착용한다.,여성,2
평소 아가씨가 하는 음악이 그들의 아픔을 담고 있는 작품이 많다는 것을 알고 있습니다.,아가씨,2
"네, 그런 의미에서 저는 부인을 우리 브랜드의 비주얼 디자이너로 고용하고 싶습니다.",부인,2
하지만 언니가 보기에 그 영화는 그 고민을 너무 얕게 그려냈어요.,언니,2
좋은 아침입니다. 누나의 이름은 AAA1에요.,누나,2
우리 회사는 지난 10년 정도 동안 아가씨의 제품을 수입해 왔습니다.,아가씨,2
자신도 공부를 하고 싶었지만 남편의 조언에 따라 자신이 아닌 다른 사람들의 교육에 그녀의 역량을 사용하였다.,그녀,2
"그녀는 ""신시내티""에서 태어나 프로듀서인""새뮤얼·골드윈""씨에게 발탁되어 영화배우가 됐는데 그후 ""화이트 크리스머스""에서 ""대니·케이""빙·크로스비""와 함께,""온더타운""에서 ""진·켈리""와 함께,""드리 리틀 어더즈""에서 ""프레드·아스테어""씨와 공연했다.",그녀,2
누나의 예상보다는 더 많이 나오네요.,누나,2
그로 인해 유인석은 국모가 화를 당한 것에 복수하기 위해서가 아니라 삭발의 화를 기다렸다가 거의 했다는 지적을 받기도 하였다.,국모,2
그 이유는 언니가 암호화폐 산업에 진출하고 싶기 때문입니다.,언니,2
AAA1에 따르면 그녀의 엄마인 AAA2는 1950년대에 AAA3과 은밀한 사랑을 했다.,AAA2,2
부인은 부인의 보석함 안에서 누구를 부화시킬 건가요?,부인,2
아가씨께서는 여러 번 급히 상품이 필요하다고 연락을 하셨습니다.,아가씨,2
"그녀는 ""지친"" 자신과 자신의 ""문제""를 보고 싶었다.",그녀,2
어머니가 일본인인 중선과 민규의 이야기에서학생들이 받았던 상처를 짐작할 수 있었다.,어머니,2
"그녀가 만든 계들의 상당수는 사람, 기업, 생물, 유전자 등 상호작용하는 대단히 많은 수의 요소를 수반한다.",그녀,2
아마 아가씨는 전시 보조금의 기회를 얻을 수 있을 겁니다.,아가씨,2
아가씨의 문의에 대한 답변을 드리고자 합니다.,아가씨,2
"탄 박사는 또 파바로티가 이날 너무 힘이들어 처음 아리아 2곡을 부른뒤 나머지 공연을 거의 취소하려하자 `부인이 계속하지 않으면 내가 일자리를 잃게 된다""면서 그의 원기를 크게 북돋아 주었다고.",부인,2
지역 TV에는 한 60대 여성이 강풍에 몸을 가누지 못하고 휩쓸려가다 도로변에서 젊은 행인의 도움으로 간신히 멈춰서는 아찔한 장면도 방송됐다.,여성,2
AAA1의 어머니인 배우 AAA2는 57세 때인 2007년 난소암으로 사망했으며 이모 AAA3도 유방암과 싸우다 61세 나이로 최근 숨졌다.,이모,2
역시 라이프 케어 센터 입소자였던 80대 여성도 지난달 27일 자택에서 사망했고 사인은 코로나19로 확인됐다.,여성,2
수학에서 셈의 의미는 부인이 세는 대상들을 집합으로 이해하는 것과 연관되어 있다.,부인,2
"네, 바로 부인입니다. 어떻게 도와 드릴까요?",부인,2
관련된 일부 새로운 파트너 기업에 대한 발표는 누나가 준비해서 가도록 하겠습니다.,누나,2
그녀가 드디어 공개한 발견은 우주에 관한 추측들을 완전히 바꿔 놓았다.,그녀,2
"그런 것 같아요, 아니면 그게 누나가 아는 유일한 방법이에요.",누나,2
그리고 저의 파트너들께 아가씨의 회사를 공유하고 싶습니다.,아가씨,2
"아가씨의 도움에 미리 감사드리는 바이며, 꼭 귀사의 마이크를 구매하고 싶습니다.",아가씨,2
"나폴리 문화유산 보호 경찰 책임자인 카르미네 엘레판테는 ""연령이 70대인 이 여성은 유물을 반환하면서 울었다""면서 ""양심의 가책에 따라 옛날에 가져갔던 유물을 반납한 경우는 지금까지 전례가 없다""고 말했다.",여성,2
부인의 반응을 관찰하고 있는 외계의 지성은 부인을 지나치게 놀라게 하고 싶지 않다.,부인,2
부인의 직업은 양을 희생함으로써 미래의 사건에 대한 예측을 하는 것이다.,부인,2
金할머니는 그래서 장군과 어머니의 얼굴은 전혀 기억하지 못하지만 독립군가만은 지금도 생생하게 기억하고 있다고 말한다.,할머니,2
부인은 우리 행동의 중대함을 알게 될 것입니다.,부인,2
부인은 6개월마다 50 퍼센트의 이자를 지불하는 계획을 사용하는 것이 좋을 것이다.,부인,2
"그녀는 13세기 말이나 14세기 초에 피사에서 쓰인 주산책 두 권에 대해 연구하고 있는데, 이 책들이 산반서의 처음 여덟 장에서 영향받은 것이 드러났다.",그녀,2
"AAA 전문의는 ""한국에서는 언니의 역할을 하는 분이 많으므로 언니의 역량이 필요한 곳으로 가는 것""이라며 ""WHO와 KOICA의 노력으로 동티모르에서 림프부종과 요스질환이 사라지길 기대한다""고 말했다.",언니,2
"그동안 ""혜원지곡"", ""혜원 신윤복"", ""신데렐라"", ""가인"", <단원지애-불세출의 화공>, ""견우 직녀-오작교 연가"" 등 매해 작품을 제작, 발표하고 있다.",직녀,2
아케나텐의 왕비이며 미인으로 유명한 네페르티티의 미라는 이번 조사에서도 확인되지 않았다.,왕비,2
부인의 경제학 교수는 온라인에서의 시장게임이 학생들에게 경제학을 이해하도록 도움을 주는 지 궁금해한다.,부인,2
누나의 CCTV 덕분에 잘 알려져 있습니다.,누나,2
아가씨가 11월 17일에 보내 주신 메일 받았습니다.,아가씨,2
"비교적 소극적으로 보일 수 있는 아내의 태도는 오히려 그녀의 적극적 의견 피력을 위한 우회적 수법이 되고, 대화의 주체로 거듭나게 된다.",아내,2
귀하와 통화하신 퍼스트레이디 AA가 독일 함부르크에 있는 저희 새 사무실로 자리를 옮겼습니다.,퍼스트레이디 AA,2
박물관 기록보관소에서 발견된 코페라 전 관장의 서한은 35세 가량의 빈 출신 여성인 바흐테르 총독 부인에 의해 박물관이 회복불능의 엄청난 손실을 입었으며 그가 가져간 미술품 중에는 브뤼헐의 작품이 포함됐다고 언급하고 있다.,부인,2
그렇다면 언니가 다시 한번 더 정확하게 확인해 드리겠습니다.,언니,2
"일간 BBB는 이름을 밝히지 않은 한 독자가 전화를 걸어와 자신의 할머니가 이 그림의 원소유자이며, 90년 전에 도난을 당했다고 주장했다고 보도했다.",할머니,2
>UN빌리지 살 때 거의 반년은 재훈이 누나랑 살았어.,누나,2
저희 회사를 살펴보실 수 있도록 아가씨를 초대하기 위해 메일 드립니다.,아가씨,2
언니의 이름으로 이루어졌습니다.,언니,2
그와 그의 누나가 평생 우려했던 일은 전혀 일어나지 않았다.,누나,2
누나의 이름은 AAA이고 BBB의 부동산 투자 책임자입니다.,누나,2
"후쿠다 총리와 부인 기요코 여사는 이날 3박4일간의 방중 마지막 일정으로 유네스코가 세계유산으로 지정한 공자묘에 도착, 공자 동상 앞에서 절을 했다.",여사,2
네 그럼 언니가 그렇게 해드릴테니 간단히 여기 성함이랑 연락처만 좀 적어주세요,언니,2
부인이 자랑스러워하는 이전 직장의 성과는 무엇인가요?,부인,2
아가씨께서는 저희에게 연락하시기 전에 이미 저희 제품에 대해 알고 계셨을 것이라고 생각합니다.,아가씨,2
"잃어버린 보물을 찾았는데 그게 바로 엄마였죠""라고 영어로 말했다.",엄마,2
"""부인은 자신을 더 잘 소개했기 때문에 다른 것은 필요치 않군요.""라고 말했다.",자신,2
이윤석 누님이 같이 방 쓰실 때 하루에 기본적으로 한 30개 정도 시킨다는 것 같은데.,누님,2
"그녀 앞에 마이크 스탠드가 있고, 뒤쪽 와이드 스크린에 그녀의 비디오 이미지가 보인다.",그녀,2
누나가 생각하기에 지금이 귀사와 저희 회사가 계약을 진행할 최적의 시기입니다.,누나,2
부인은 그 음파 뿐만 아니라 나무 사이를 날며 짹짹거리는 새소리도 함께 듣는다.,부인,2
아가씨의 입소문을 듣고 주문한 것에 비해 품질이 실망스럽습니다.,아가씨,2
원작에 없는 침모를 리처드는 술에 취해 계속 버킹엄이라 부르며 희롱한다.,버킹엄,2
"제인은 퍼셀 더즈씨 가족을 촬영하는 과정에서, 그의 목소리가 소프라노 여성의 목소리처럼 변하고 가슴이 나오는 이상 증세를 보이는 원인이 그가 주로 먹는 닭 목 부위에 사용된 약물 탓임을 알게 된다.",여성,2
"그녀는 세계에서 가장 중요한 불교 문화 컬렉션 중 하나가 위치한 중요한 문화유적인 중국 돈황 모가오 동굴의 연구와 보존에 전념했으며, 이와 같은 노력을 인정받아 '돈황의 딸'이라는 별명도 얻었다.",딸,2
"AAA1은 ""식당에서 아내와 아이들에 관해 진지한 대화를 나누던 중 내 말을 강조하고자 여러 번 AAA2의 목을 잡았다""면서 ""꽉 움켜진 것은 아니고 장난 섞인 말다툼(playful tiff)이었다""고 해명했다.",아내,2
"아가씨를 알게 된 것은, 저에게 정말 큰 행운이었습니다.",아가씨,2
누나가 주문했던 제품의 배송이 딜리에되어 당사가 많은 손실을 입었습니다.,누나,2
아가씨께서 저희가 선적한 휴지 상품을 받으셨다는 메일을 받았습니다.,아가씨,2
이 여학생의 양심은 자기 집단을 배신하지 않는 가운데 지켜진다.,여학생,2
아가씨가 미팅 일정을 변경해 달라고 요청하신 이유는 다음과 같습니다.,아가씨,2
반대로 말하면 부인 자기 자신이 의자에 힘을 작용하는 것이다.,부인,2
"우리가 더 나아가기 전에, 저는 부인과 사용할 바닥의 종류에 대해 의논해야 할 것 같습니다.",부인,2
"자신과 상대방의 모든 차이점을 인정하면, 부인은 상대방을 싫어하지 않을 수 있게 된다.",부인,2
채피가 실험 삼아 저장해 둔 ‘그녀의 마음’을 새로 제조한 로봇에 이식함으로써 가능했다.,채피,2
아가씨의 제품은 판매만 하시는지 렌탈도 하시는지 궁금합니다.,아가씨,2
"부양 의무자는 「국민기초생활보장법」 제2 조 5 호에 의거해, 수급권자를 부양할 책임이 있는 사람으로서 수급권자의 1촌 직계 혈족 및 그 배우자(다만, 아들ㆍ딸 사망 시, 며느리ㆍ사위는 부양 의무자 범위에서 제외)를 말한다.",딸,2
"어머니 취업 여부와 상관없이 전화나 문자메시지를 가장 선호하지만, 취업모에 비해 비취업모가 알림장이나 가정통신문에 대한 선호가 다소 높다.",어머니,2
하트셉수트는 이복 형제인 투트모세 2세의 왕비로 있다가 그의 사망 후 투트모세 3세의 섭정으로 지배 권력을 행사하면서 최고 통치자인 파라오로 등극해 군림했다.,하트셉수트,2
자신과 같이 미술에 재능이 있는 딸아이임에도 불구하고 정보 과학 영재인 동생과 함께 뒷바라지를 하는 것이 어렵다.,딸아이,2
저희 엄마한테 선물하려고 하거든요.,엄마,2
그런데 이렇게 좀 언니가 보면 습관적으로 하시는.,언니,2
AAA 1의 유년 시절은 폭력적인 아버지와 언니 AAA 2의 폭력으로 불우하였고 두 번의 결혼 생활과 한 번의 동거는 모두 죽음으로 귀결된 기구한 역경의 삶이었다.,언니,2
"AAA 1은 적군의 장교를 숨겨주었을 뿐만 아니라, 어머니 AAA 2와 협력하여 그를 풀어주고 만다.",AAA 2,2
관련 정보 남겨주시면 누나가 출장 멤버들이랑 논의해보고 답변 드릴게요.,누나,2
그의 아내 맹강이 겨울옷을 마련해 가지고 남편을 찾아갔는데 남편은 이미 죽어 시체도 찾을 수가 없었다.,아내,2
부인은 번호표를 1번에서 15번까지 나눠 주게 된다.,부인,2
안전하게 벽을 빠져 나온 뒤 다시 부인은 자신이 원하는 색으로 되돌아올 수 있다.,부인,2
그녀에게 탄자니아는 가족과 연관되어 정서적으로 밀착된 곳이다.,그녀,2
순례의 심리적 억압은 그녀의 대사보다는 오히려 침묵을 통해 강하게 표현된다고 볼 수 있다.,그녀,2
부인의 관점에서 볼 때 적절한 콘텐츠 생성 없이 지속해도 괜찮습니까?,부인,2
"링컨의 아내 메리 토드는 노예출신 여성의류전문가 엘리자베스 케클리 여사와 우정을 나눴으며, 이후 30여년간 많은 흑인가수가 백악관에서 공연했지만 대통령 부부와의 식사에 초대된 이들은 하나도 없었다.",메리 토드,2
이에 따라 저희는 아가씨의 1254번 주문을 바로 보내 드렸어야 합니다.,아가씨,2
">누나, 돈 안 받을게요.",누나,2
그녀 앞에 나타난 하얀 가면의 팬텀이 크리스틴을 유혹하여 무섭기도 한 극장의 지하의 미로로 납치하기 시작한다.,그녀,2
유엔국제이주기구(IOM) 한국대표부는 '부인의 이웃은 누구입니까Ⅲ'(My Migrant NeighborⅢ)란 주제로 이주민 인식 제고 캠페인을 펼치며 조각가 AAA1이 제작한 AAA2 신부 조각상을 17일 서울광장에 설치했으며 22일까지 전시할 방침이라고 18일 밝혔다.,부인,2
그래서 내가 한국에서 수입하고 싶은 것들은 부인이 나를 위해 처리할 것입니다.,부인,2
모를 알게 된 때에는 부 또는 모의 성과 본을 따를 수 있다.,모,2
두려움에 떨려 소리조차 낼 수 없던 여자는 엄마의 자궁에서 세상으로 나오던 그 순간을 떠올린다.,여자,2
너는 내 여자니까!,너,2
여배우와 스캔들을 일으킨 프랑수아 올랑드 프랑스 대통령이 동거녀 발레리 트리에르바일레와 헤어지고서 '독신남 대통령'으로 새 출발을 한다.,배우,2
사장님께서도 누나의 생각에 동조하시는 것 같습니다.,누나,2
부인은 밖으로 나가 주변에서 가장 높은 산에 올라가 자연과 교감을 나누려 했지만 융통성 없는 탐욕 알고리즘을 따르다가 고작 뒷마당에 두더지가 쌓은 흙 두둑에 갇히는 신세가 될 수도 있다.,부인,2
">아니에요, 누나가 짱이에요 진짜.",누나,2
부인은 상자를 흔들어 얼마나 많은 성냥개비가 남아 있는지 정확히 말할 수 있다.,부인,2
하지만 유감스럽게도 저희는 아직 아가씨의 운송 통지를 받은 것이 없습니다.,아가씨,2
금요일에 이 주가가 항상 10% 오른다는 것을 알아차린 사람은 부인뿐일 가능성이 얼마나 될까?,부인,2
아가씨께서는 작년 2월에 건조기를 구매하셨습니다.,아가씨,2
"부인, 그리고 부인과 같은 내용의 뉴스레터를 받았던 다른 5,119명은 다음 주에도 팁을 받았다.",부인,2
>이건 언니가 일부러 안 읽었는데.,언니,2
22일(현지 시간) 시카고 언론에 따르면 난소암으로 투병 중인 AAA는 지난 19일 시카고에 있는 BBB 대학 병원에서 제왕 절개 수술을 통해 체중 4.7 kg의 건강한 첫딸을 출산했다.,딸,2
"그녀는 ""전 세계에는 경이롭고 탁월한 여성들이 매우 많다""면서 ""유엔 사무총장의 자질을 가진 여성을 찾기가 어렵다는 주장은 더는 타당하지 않다""고 덧붙였다.",여성,2
학회는 누나가 저의 개인적으로 보았을 때 마지막 남은 보루다.,누나,2
적어도 AAA의 생각과 감정은 누구에게도 양도할 수 없는 그녀만의 핵심 요소였다.,그녀,2
부인은 여러 가지 예시를 통해 배수판정법의 정당성을 확인할 수 있다.,부인,2
누나가 이런 말 한다고 오해는 마십시요.,누나,2
김현 통신원 = 미국의 영부인 미셸 오바마가 두 딸과 함께 비욘세 공연을 즐기는 사진이 트위터와 인스타그램 등 소셜미디어에서 화제를 모으고 있다.,미셸 오바마,2
아가씨께서 지니고 계시는 이 분야에 대한 깊은 지식은 이번 세미나에 분명히 도움이 될 것입니다.,아가씨,2
사실 관계 임야의 원래의 소유자인 AAA1은 그 처 AAA2와의 사이에 아들이 없어 9촌 조카인 AAA3을 데려와 양자로 삼았으나 입양 신고를 하지 아니하고 입양 신고에 갈음하여 친생 장남으로 출생 신고하였다.,AAA2,2
당신은 왜 누나의 제품을 환불하지 않으시는 건가요?,누나,2
그렇기에 그녀는 '대화할 기회를' 주기 위해 팀 프로젝트가 있다고 여긴다.,그녀,2
부인은 내가 강철판을 도매로 파는 것을 어떻게 알았습니까?,부인,2
"글쎄, 부인은 이미 대규모 파트너 네트워크를 가지고 있으므로 괜찮습니다.",부인,2
중국 측 실무 참여자인 AAA1과 그의 부인인 AAA2가 공동 필명으로 사용 한 '연정'의 회고록과 연구가 있다.,부인,2
그것은 내 여자 친구를위한 것입니다.,친구,2
직원으로서 부인은 부인의 이익을 알아야 한다.,부인,2
"누나, 이 정도면 하나 사야지.",누나,2
AAA에게 어머니는 차후에는 가볍게 올무를 만들어 조심스레 집으로 끌고와 여물통 앞에 묶어두고 건초를 주라고 조언한다.,어머니,2
이것이 부인의 영업 사원이 매번 말하는 것이기 때문에 정확히 얼마나 빠릅니다.,부인,2
"아이바는 앞 장면에서, 데이지의 아들이고, 에릭은 아이바가 노인이 된 자기 어머니 데이지를 돌보라고 고용한 도우미 일을 한다.",데이지,2
"악기를 연주할 능력 없이 음악을 만드는 것은 불가능하듯이, 부인은 필요한 기초 도구의 지휘 없이 과학적으로 글을 읽고 쓸 수 없다.",부인,2
저는 이번에 제 아내와 동행합니다.,아내,2
"그녀는 음악과에서 가르치는 동시에, 프라이홀의 사감으로서 60명의 소녀들을 엄마처럼 돌보고 있다.",사감,2
엘리자베스 2세 여왕은 현재 남편 필립공과 함께 런던 인근 윈저성에서 머물고 있다.,여왕,2
>어머니도 깜짝 놀라셨어.,어머니,2
진은숙은 서양음악사의 악성을 암시하는 위대한 작곡가로 상정됨으로써 그녀에게 투사된 대중의 욕구를 충족시킨다.,작곡가,2
의사들은 AAA 양의 진술을 바탕으로 그녀의 몸에 박힌 바늘은 조모가 그녀를 죽이고 손자를 얻기 위해 오래전에 꽂은 것이라고 말했다.,그녀,2
누나가 폴리스티렌과 우레탄을 소매가로 판매하는 것을 어떻게 아셨나요?,누나,2
>누나가 그래서 누나가 이제 고객들 만나면 다 성향이 있습니다.,누나,2
아내도 기술적인 글쓰기를 해야 한다고 제안했습니다.,아내,2
>석진이 누나 터졌지?,누나,2
부인은 어떤 해산물을 사려고 합니까?,부인,2
언니가 귀하와 함께 그 집에 방문하여 둘러 보기 가장 좋은 시간을 알려 주시길 바랍니다.,언니,2
문제 해결 방법을 배우는 것은 부인의 연구와 삶의 다른 분야에서 매우 유용한 기술을 갖추도록 해 줄 것이다.,부인,2
"이때 그녀가 손을 들고 말하는데, 그 움직임 또한 앞에서 이야기한 것과 같이 ""가볍고"", ""유연""하다.",그녀,2
그 동안 언니의 대리로 AAA2가 일을 맡아줄 계획입니다.,언니,2
미팅 때 누나가 요청한 자료를 빨리 준비해 주셨더라구요.,누나,2
언니가 먹어보면 알지.,언니,2
그러나 이것은 부인이 처음 주문한 것이 $$$$$보다 많을 때 적용됩니다.,부인,2
어두운 조명 속에서 춤을 추고 있는 그녀는 삶에 지쳐있고 아버지를 돌보지 않는 불효를 인정하고 싶지 않은 동시에 책임에서 벗어나려는 인간적인 욕망을 잘 표현하고 있는 것으로 사료된다.,그녀,2
학회는 언니가 저의 개인적으로 보았을 때 마지막 남은 보루다.,언니,2
"사건 당시 피해 여성은 AAA가 화장실을 간 사이 문을 걸어 잠근 후 직접 휴대전화로 112에 전화를 걸어 “모르는 아저씨에게 성폭행을 당하고 있다.""며 자신이 집 안에서 누군가로부터 성폭행을 당하고 있음을 신고하였다.",자신,2
우리는 살아가면서 어떤 질문을 마음에 품고 살아가며 또 부인은 살아가나요?,부인,2
부인은 상관계수의 특성과 용도를 이해하는 데 집중할 수 있다.,부인,2
엄마가 처음이라 서툴고 어색하지만 아이와 함께 성장해 가는 모습을 되돌아 볼 수 있는 기회였어요.,엄마,2
"다만, 아가씨의 환불 요청은 거절해야 할 것 같습니다.",아가씨,2
테러리스트들의 동기는 그녀가 쉽게 알아차릴 수 있다.,그녀,2
세르비우스에 관해서는 부인도 적절하게 말나도 내가 생각하는 바를 말하겠다.,부인,2
그 정도는 언니가 당연히 해 드려야지요.,언니,2
"집밖에 전혀 출입을 못하던 AAA의 여자 친구와 그의 아들, 20대 조카 2명은 AAA의 확진 판정 후 나흘이 지난 3일, 소방차와 폐기물 차량이 아파트를 '대청소'한 뒤에야 가택 연금에서 풀려났다.",친구,2
프로젝트에서 부인은 흥미롭고 아름다운 극곡선족을 발견할 수 있을 것이다.,부인,2
그녀는 또 에이즈 퇴치를 위해 미국이 전 세계에서 제공하는 지원이 전염병의 추세를 바꾸고 에이즈 없는 세대를 견인할 수 있는 역사적 기회의 단계를 만들고 있다고 덧붙였다.,그녀,2
어린 시절에 뛰놀던 금 모래 빛 강변은 가장 다정한 엄마와 누이의 모습과 연결되는 포근하고 평안한 곳이다.,엄마,2
왕과 왕후가 사위의 글공부를 챙기기도 하고 사위의 글씨에 대한 상으로 선물을 보내는 등 사위를 생각하는 마음이 각별하였음을 알 수 있다.,왕후,2
>내가 재석이 누나를요?,누나,2
"좋아요, 그럼 누나가 노트북을 가져올게요.",누나,2
부인은 그림의 단면을 보고 구멍들의 모양이 동그랗다고 상상할 수 있다.,부인,2
>당연하지 때 진숙이 누나가 오빠 저 기억하세요 이러니까 형이 실눈 뜨면서.,진숙이,2
"시간은 빠르게 흐르니, 아가씨께서도 금방 전문가가 되실 겁니다.",아가씨,2
넬슨 만델라 전 대통령의 전 부인이자 민주화 투쟁 원로인 위니 마디키젤라-만델라의 생가 등도 국가유적으로 정해질 것이라고 소개했다.,위니 마디키젤라,2
"아울러 가정에서 아이들과 노인들을 돌보는 수많은 여성이 있다는 점도 언급하며 ""때때로 그들은 감당하기 어려운 폭력의 희생자가 될 위험에 놓인다""고 짚었다.",여성,2
그러나 저희는 아직 아가씨로부터 입금을 받지 못했습니다.,아가씨,2
그녀는 이를 남한 출신 여성 통역관의 중개로 난민 자격 여부를 심사하는 독일 측 인터뷰 담당자에게 질문하기도 한다.,통역관,2
"그는 ""특히 미국인 여성의 경우 현지인의 특징이 강한 어머니를 난자 공여자로 선택했다.",어머니,2
부인은 당연히 식당을 통제 불능으로 거절하는데 시간을 덜 써야 한다.,부인,2
잠시 만요 언니가 한번 확인해보겠습니다.,언니,2
